"race","classtype","yearssmall","hsgrad","g4math","g4reading"
2,3,0,0,NA,NA
2,1,4,1,NA,NA
1,1,1,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,0,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,3,1,NA,NA
2,1,4,1,689,734
2,2,0,1,641,694
2,2,0,0,NA,NA
1,3,0,NA,NA,NA
2,2,1,1,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,NA,NA
2,1,4,NA,666,662
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,3,3,1,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,714,763
2,3,0,NA,NA,NA
2,3,1,1,NA,NA
2,1,3,NA,NA,NA
2,3,0,NA,NA,NA
1,1,2,1,NA,NA
2,2,0,0,NA,NA
1,1,4,1,731,712
2,2,0,0,NA,NA
1,2,0,1,719,836
1,3,0,NA,NA,NA
1,1,2,1,NA,NA
1,2,0,0,NA,NA
1,3,0,1,741,763
1,3,0,1,NA,NA
1,3,0,1,647,662
1,3,0,1,758,742
1,1,4,1,705,757
1,3,0,NA,702,715
1,2,0,NA,NA,738
1,1,1,1,NA,NA
1,2,0,NA,689,682
1,1,4,1,655,689
1,3,0,NA,NA,NA
1,2,0,1,727,776
1,1,4,NA,693,716
1,2,1,NA,687,749
1,3,0,NA,696,688
1,3,0,1,NA,NA
2,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,694,665
1,3,3,1,775,706
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,3,1,719,754
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,719,836
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,682,745
1,1,2,NA,542,711
1,3,0,0,NA,NA
1,3,0,1,726,727
1,1,2,NA,NA,NA
1,2,0,NA,686,761
1,2,0,1,758,750
1,1,4,0,724,727
1,3,0,1,661,644
1,1,1,NA,NA,NA
1,3,2,1,714,690
1,2,2,NA,719,709
1,2,0,1,715,709
1,2,0,NA,NA,NA
1,1,4,1,679,738
1,3,0,1,729,749
1,1,1,1,NA,NA
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
1,2,0,1,710,750
1,2,0,NA,NA,NA
1,3,2,1,726,716
1,2,0,1,708,741
1,3,3,1,758,NA
1,3,0,1,769,771
1,3,0,NA,731,NA
1,3,0,1,732,785
1,2,0,NA,NA,NA
1,3,2,NA,744,732
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,708,NA
1,3,0,1,767,NA
1,2,2,1,728,836
1,2,0,1,729,745
1,3,0,1,741,712
1,2,0,NA,NA,NA
1,1,4,1,758,769
1,1,4,1,758,NA
1,2,1,NA,NA,NA
2,3,0,NA,NA,NA
2,1,3,1,NA,NA
1,1,4,1,771,763
1,2,0,NA,NA,NA
3,1,1,1,NA,NA
1,2,0,1,753,740
1,1,4,1,717,778
1,1,2,NA,NA,NA
1,3,0,1,731,727
1,1,4,1,741,836
2,2,3,NA,NA,NA
1,3,0,NA,692,722
1,1,2,1,NA,NA
1,1,4,1,740,763
1,2,0,NA,726,723
1,3,0,NA,NA,NA
1,2,0,NA,727,723
1,1,4,NA,707,836
1,2,0,NA,758,763
1,3,0,0,630,713
1,3,0,1,NA,NA
1,2,0,1,821,776
1,2,0,1,758,720
1,2,0,NA,758,740
1,3,0,1,680,737
1,3,0,0,NA,NA
1,2,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,4,NA,720,722
1,2,0,NA,NA,NA
1,3,0,1,716,740
1,1,4,1,747,760
1,3,0,1,NA,NA
1,1,1,0,NA,NA
1,2,3,NA,697,727
1,1,1,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,1,2,1,NA,NA
1,3,0,0,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
2,2,0,NA,NA,NA
1,2,0,1,NA,NA
1,1,4,NA,666,654
1,3,2,1,692,705
1,3,0,1,694,731
1,2,0,NA,NA,NA
1,3,0,NA,707,715
1,3,0,1,674,690
1,2,0,NA,NA,NA
1,1,4,1,733,718
1,1,4,1,743,713
1,1,4,1,487,689
1,1,1,NA,NA,NA
1,1,2,0,NA,NA
2,2,3,1,703,709
1,1,4,1,712,732
1,2,0,1,743,760
1,3,0,1,718,694
1,2,0,NA,714,763
1,3,0,1,695,722
1,2,0,1,727,754
1,2,0,1,714,714
1,2,0,NA,NA,NA
1,1,2,1,NA,NA
1,1,3,1,722,693
1,2,1,1,NA,NA
1,2,0,1,711,720
1,2,0,NA,758,836
1,1,4,1,758,836
1,1,4,1,731,678
1,2,0,1,821,742
2,2,2,1,711,684
1,2,0,1,821,732
1,1,3,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,NA,NA
1,3,0,1,706,709
1,1,2,1,NA,NA
1,2,3,1,706,836
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,NA,NA
1,1,1,1,NA,NA
1,1,4,NA,737,734
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,1,4,1,738,836
1,2,1,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
3,3,0,1,821,784
1,1,4,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,682,708
1,3,0,NA,NA,NA
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,3,1,758,794
1,2,0,1,706,757
1,2,0,1,724,741
1,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,1,2,0,NA,NA
1,2,0,1,758,753
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,1,679,615
1,3,0,1,763,734
1,3,0,NA,706,700
1,1,4,1,758,750
1,1,4,0,641,677
1,2,0,NA,NA,NA
2,1,3,1,690,699
2,3,3,NA,634,740
1,3,0,1,645,563
2,2,0,1,730,763
1,3,0,NA,NA,NA
1,1,4,1,671,764
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
2,3,1,NA,NA,NA
1,3,0,1,767,720
1,3,0,NA,NA,NA
1,2,0,NA,744,727
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,731,706
1,2,0,1,738,725
1,3,0,1,666,761
1,2,0,1,713,604
1,1,4,1,708,676
1,1,1,NA,NA,NA
2,2,0,1,NA,NA
1,3,0,NA,688,724
1,1,4,NA,657,701
1,3,0,1,NA,NA
1,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,712,724
1,1,2,NA,712,736
1,2,0,NA,714,709
1,3,1,NA,667,743
1,1,4,NA,715,721
2,1,2,NA,NA,NA
2,2,0,NA,NA,NA
1,1,4,1,821,702
1,3,0,1,783,702
2,1,2,NA,NA,NA
1,1,4,1,723,724
1,2,0,NA,NA,NA
1,1,3,1,729,704
1,3,0,NA,NA,NA
1,3,0,1,761,750
1,2,1,1,716,725
1,2,1,1,758,761
1,1,1,1,NA,NA
1,1,2,1,NA,NA
1,1,2,1,NA,NA
1,1,4,NA,732,729
1,3,0,NA,731,709
1,2,0,NA,NA,NA
1,1,4,NA,682,679
1,3,0,1,NA,NA
2,2,0,1,675,687
1,3,0,1,721,717
1,1,4,1,698,836
2,1,4,1,758,750
1,3,0,1,693,691
2,1,4,NA,671,706
1,2,0,NA,687,716
1,2,0,NA,709,734
1,1,1,0,NA,NA
1,3,0,1,700,710
1,2,0,NA,NA,NA
1,2,3,0,718,836
1,3,0,NA,NA,NA
1,3,0,1,758,836
1,2,0,1,714,667
1,1,4,1,726,704
1,1,4,1,711,739
1,1,4,1,711,691
1,3,0,1,712,744
1,2,2,1,775,698
1,3,0,NA,727,750
1,1,4,1,675,745
1,1,2,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,691,698
1,1,4,1,758,778
1,1,1,1,NA,NA
1,3,0,NA,NA,695
1,3,0,NA,711,728
2,1,4,0,629,699
1,2,2,NA,740,690
2,2,0,1,NA,NA
2,1,4,NA,NA,NA
1,1,3,NA,NA,NA
1,2,0,1,NA,NA
2,1,1,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,4,NA,741,744
2,3,0,1,NA,NA
2,1,4,NA,NA,NA
2,3,1,1,NA,NA
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,717,702
1,2,0,1,NA,NA
2,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,718,697
2,2,0,NA,NA,NA
2,1,4,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,697,671
1,2,0,1,683,728
1,2,0,1,728,760
1,2,0,1,729,760
1,2,0,NA,579,713
1,3,0,1,683,528
1,3,0,0,695,686
1,3,0,NA,NA,NA
1,3,0,0,NA,NA
1,1,4,1,654,673
1,2,0,1,703,652
1,3,0,1,712,735
1,3,0,1,669,751
2,3,0,1,649,671
1,3,0,NA,821,750
1,2,0,1,740,749
1,3,0,NA,NA,NA
1,3,0,NA,644,597
1,2,0,1,699,710
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,726,737
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,1,734,836
1,2,0,1,NA,NA
1,3,0,1,NA,NA
1,1,4,NA,NA,NA
1,2,0,0,678,650
1,1,4,NA,643,674
1,2,0,1,NA,NA
1,2,3,1,821,696
1,2,0,1,758,724
1,2,0,NA,NA,NA
1,1,4,NA,719,730
1,2,0,1,713,662
2,2,0,1,NA,NA
1,1,1,1,NA,NA
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,1,4,1,705,709
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
2,1,2,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,672,714
1,2,0,0,NA,NA
1,2,0,NA,689,717
1,1,4,NA,697,735
1,2,0,NA,658,763
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,725,738
1,2,0,NA,758,709
1,3,0,1,732,730
1,1,1,1,NA,NA
1,1,1,1,NA,NA
1,3,0,0,NA,NA
2,1,4,1,679,682
1,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,1,741,734
1,2,0,1,728,750
1,1,4,1,758,836
1,3,0,0,717,784
1,1,4,1,707,716
1,3,0,1,703,664
1,3,0,NA,NA,NA
1,1,4,1,697,584
1,2,0,NA,NA,NA
1,2,3,1,691,672
1,1,4,NA,738,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,537,699
1,1,4,1,741,782
1,3,0,NA,758,725
1,3,0,NA,487,725
1,3,0,NA,681,715
1,1,1,1,NA,NA
1,1,4,NA,692,745
1,3,0,1,773,836
1,3,0,NA,NA,NA
1,2,0,0,651,676
1,2,0,NA,NA,NA
1,1,2,NA,NA,NA
1,3,0,1,701,711
1,3,0,NA,NA,NA
1,3,0,1,758,760
2,2,0,1,758,673
1,2,1,0,668,689
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,1,NA,744,836
1,2,2,NA,487,742
1,2,0,1,NA,NA
1,3,0,1,692,754
2,2,0,1,NA,NA
1,1,4,NA,740,769
1,3,0,1,740,836
1,2,0,NA,NA,NA
1,1,4,NA,677,731
1,3,0,1,NA,NA
1,1,4,1,711,667
1,2,0,NA,763,761
1,3,0,1,741,735
2,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,0,NA,NA
1,1,3,1,821,703
2,3,0,NA,640,644
1,3,1,NA,741,684
1,1,4,1,665,676
1,1,2,1,NA,NA
1,3,0,0,NA,NA
1,2,0,1,NA,NA
1,2,0,1,730,763
1,3,0,1,769,784
1,1,4,NA,769,711
1,1,4,NA,686,729
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,1,0,NA,NA
1,2,1,NA,758,730
1,2,3,1,769,769
1,1,4,1,702,754
1,2,0,0,NA,NA
1,2,0,1,NA,NA
1,1,4,1,783,758
1,2,0,NA,650,706
1,3,0,1,710,760
1,1,4,1,712,746
1,1,1,1,749,741
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,698,737
1,2,0,NA,727,761
1,2,0,1,709,708
1,1,1,NA,697,756
1,2,0,1,NA,NA
1,3,1,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,726,716
1,1,4,1,743,702
1,3,0,1,NA,NA
1,1,4,NA,718,763
1,3,0,NA,NA,NA
1,1,4,NA,710,756
1,1,4,NA,NA,NA
1,1,4,1,758,763
1,2,1,NA,NA,NA
1,2,0,NA,680,760
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
6,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,688,743
1,2,0,NA,702,705
1,1,1,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,0,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,727,741
1,1,1,NA,NA,NA
6,1,1,1,NA,NA
2,3,0,1,487,613
2,2,0,0,NA,NA
2,3,2,NA,667,715
2,2,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,3,NA,NA,NA
1,1,1,0,NA,NA
1,2,1,1,NA,NA
1,2,0,NA,NA,NA
1,1,2,NA,715,768
1,1,1,NA,NA,NA
2,2,0,0,689,646
1,3,0,1,768,713
1,3,0,1,688,694
1,2,0,1,NA,NA
1,3,0,0,NA,NA
2,2,0,NA,NA,NA
1,1,3,NA,NA,NA
1,2,2,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,702,740
1,1,4,1,NA,NA
1,3,0,1,732,700
1,3,0,NA,671,731
1,2,0,1,729,836
1,1,4,1,821,778
1,1,3,0,NA,NA
1,2,0,NA,NA,NA
1,1,4,1,691,836
1,3,1,1,719,715
1,3,0,1,729,701
1,2,0,1,697,756
1,3,0,1,726,738
1,1,4,NA,679,747
1,3,0,1,773,742
1,3,0,NA,734,741
2,3,0,0,664,696
1,2,0,1,NA,NA
1,2,0,1,733,723
1,2,0,0,NA,NA
2,1,2,NA,NA,NA
1,2,1,1,745,760
1,2,0,1,710,716
1,3,0,1,NA,NA
1,3,0,0,702,697
1,1,2,1,NA,NA
1,2,0,1,691,669
2,3,0,NA,702,692
2,1,4,1,821,699
1,1,1,1,701,739
1,1,1,NA,NA,NA
1,2,0,1,678,726
1,3,0,NA,684,739
2,1,4,NA,NA,NA
1,2,0,1,701,624
2,2,0,NA,NA,NA
1,1,4,1,682,666
1,2,0,1,678,745
2,2,0,NA,681,755
1,3,0,1,733,713
1,3,1,1,714,763
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,664,735
1,3,0,1,741,732
1,3,0,1,717,763
1,2,0,1,NA,NA
1,1,4,0,719,647
1,2,0,NA,NA,NA
1,2,3,1,682,661
1,2,0,1,711,684
1,1,1,1,NA,NA
1,1,4,1,758,759
1,2,0,1,NA,NA
1,2,0,0,NA,NA
1,1,1,1,NA,NA
1,3,0,1,821,716
1,3,0,1,709,737
1,1,4,NA,725,693
1,2,0,1,729,528
1,3,0,1,692,726
1,1,4,0,NA,NA
1,1,1,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,1,4,NA,732,699
1,1,4,NA,662,528
1,1,1,1,NA,NA
1,1,4,1,744,701
1,1,4,0,NA,NA
1,1,4,1,702,684
1,1,4,0,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,687,736
2,3,1,NA,NA,NA
2,1,4,NA,690,692
2,1,1,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,4,1,740,662
1,3,0,0,NA,NA
1,1,1,1,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,1,1,1,NA,NA
2,3,3,1,NA,NA
2,2,0,1,714,703
2,2,0,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,0,NA,NA
2,1,3,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,1,NA,NA
2,2,0,0,NA,NA
2,3,1,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,NA,NA
1,2,0,1,703,784
1,3,3,1,698,836
1,2,0,1,633,649
1,2,3,1,652,721
1,3,0,NA,NA,NA
1,3,1,1,710,760
1,1,2,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,2,0,1,NA,NA
1,1,4,1,725,784
1,1,4,1,629,621
1,1,4,NA,700,744
1,3,0,1,666,719
1,1,4,NA,702,733
1,3,3,NA,677,672
1,2,0,1,744,751
1,3,0,1,713,677
1,1,2,NA,NA,NA
1,2,0,1,670,682
1,1,3,0,NA,NA
1,3,0,0,NA,NA
1,3,0,NA,727,707
1,2,0,NA,758,750
1,1,3,NA,NA,NA
1,2,0,NA,681,676
1,3,0,NA,678,680
1,3,0,1,715,728
1,1,1,NA,NA,NA
1,1,4,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,711,681
1,3,0,NA,658,675
1,2,0,NA,NA,NA
2,1,4,0,662,621
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
1,3,0,1,743,731
1,3,0,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,701,697
1,1,4,0,741,836
1,3,0,1,NA,NA
1,3,0,1,739,700
1,2,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,4,1,699,713
1,3,0,NA,587,706
1,1,4,NA,638,721
1,3,0,1,NA,NA
1,2,0,1,711,715
1,2,0,NA,NA,NA
1,3,0,1,767,714
1,1,4,1,758,721
1,1,3,1,NA,NA
1,1,4,1,703,760
1,3,0,1,NA,NA
1,2,0,1,NA,NA
1,3,3,1,718,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,3,1,717,695
1,1,1,1,NA,NA
1,3,0,0,NA,NA
1,1,4,1,NA,NA
1,3,0,1,703,738
1,1,4,1,652,NA
1,2,0,1,739,763
1,1,1,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,1,690,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,679,739
1,1,4,1,NA,NA
1,3,0,NA,713,732
1,2,0,1,NA,NA
1,3,0,1,NA,NA
1,3,0,1,NA,NA
1,2,0,0,676,680
2,3,0,NA,NA,NA
2,3,0,NA,693,778
1,2,0,1,707,673
1,2,0,1,728,785
1,2,0,NA,NA,NA
1,2,0,NA,739,781
1,1,4,NA,731,723
1,2,0,1,700,677
1,1,1,NA,NA,NA
2,3,0,1,NA,NA
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
1,3,2,1,NA,NA
1,1,4,1,738,711
1,3,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,711,778
1,1,1,NA,NA,NA
1,2,1,NA,659,656
1,2,0,NA,NA,NA
1,1,2,NA,NA,NA
1,2,3,NA,721,769
1,3,0,1,712,748
1,3,3,1,NA,NA
1,1,1,1,NA,NA
1,2,0,1,712,744
1,3,0,1,NA,NA
1,3,0,1,NA,NA
1,2,0,1,765,716
1,2,0,1,736,722
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,2,NA,NA,NA
2,3,0,1,NA,NA
2,2,0,0,NA,NA
1,1,4,1,704,778
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,728,721
1,3,0,1,717,725
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,1,728,703
1,2,0,NA,721,708
1,3,0,1,738,763
1,2,0,1,711,717
1,2,0,1,697,667
1,2,0,NA,678,728
1,3,0,0,NA,NA
1,1,3,NA,729,700
1,1,4,NA,750,742
1,3,0,0,700,717
1,3,0,1,NA,NA
1,3,3,NA,NA,NA
1,1,1,1,NA,NA
1,1,4,0,679,698
1,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,758,836
1,1,1,NA,NA,NA
1,1,4,NA,821,753
1,3,0,1,701,717
1,1,4,NA,714,670
1,3,0,NA,723,731
1,3,0,NA,NA,NA
1,3,1,1,686,836
1,3,0,1,741,716
1,3,0,1,NA,NA
1,3,0,NA,687,698
2,1,2,NA,696,662
1,1,4,1,729,763
1,1,4,NA,695,697
1,2,0,1,726,720
1,1,2,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,686,703
1,2,0,1,663,591
1,2,0,1,714,771
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,NA,719,763
1,1,2,NA,NA,NA
1,3,0,1,702,740
1,1,1,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
2,1,2,NA,NA,NA
1,1,3,NA,NA,NA
1,3,0,NA,696,750
1,1,3,NA,NA,NA
1,2,0,1,693,750
1,2,0,1,706,734
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,1,0,NA,NA
1,1,4,1,821,836
1,3,0,NA,710,691
2,2,0,NA,657,710
1,3,0,NA,NA,NA
2,1,4,1,644,628
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
1,1,4,1,718,729
1,3,3,1,699,672
2,3,0,NA,NA,NA
1,2,0,1,712,836
1,1,4,0,699,761
1,1,1,NA,NA,NA
1,3,0,1,669,750
1,1,4,1,742,767
1,3,0,NA,626,763
1,2,0,1,NA,NA
1,1,4,1,744,763
1,3,0,NA,677,694
1,1,4,1,710,681
1,1,2,NA,NA,NA
1,3,3,1,730,765
1,3,0,1,NA,NA
1,3,0,1,744,722
1,1,1,1,710,750
1,1,2,NA,NA,NA
1,1,1,NA,NA,NA
1,1,3,NA,NA,NA
1,1,4,1,736,765
1,1,4,1,704,697
1,3,0,1,NA,NA
1,3,0,1,731,781
1,1,3,1,698,723
1,1,2,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,0,NA,NA
1,1,4,1,739,755
1,2,0,1,732,700
1,3,0,1,757,731
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,2,NA,NA,NA
1,3,0,NA,653,669
1,2,0,1,758,794
2,3,0,NA,NA,NA
1,1,4,1,708,705
1,3,0,1,739,750
1,1,4,1,731,734
1,2,0,1,821,794
1,2,0,1,723,750
1,2,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,4,1,757,718
1,1,3,1,NA,NA
2,2,1,0,667,686
1,2,0,1,712,782
1,2,1,1,821,764
1,1,1,1,NA,NA
1,3,0,1,711,750
1,3,0,NA,NA,NA
1,1,2,NA,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,643,778
1,1,4,NA,718,733
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,725,785
1,3,0,NA,NA,NA
1,2,3,1,741,710
1,3,0,NA,NA,NA
1,1,4,1,726,742
1,3,0,NA,NA,NA
1,1,4,1,702,720
1,2,3,1,712,764
1,3,0,1,650,712
1,1,4,1,720,682
1,3,0,1,732,765
1,3,0,0,NA,NA
1,3,0,1,694,668
1,2,0,1,712,733
1,3,0,1,NA,NA
1,1,4,1,646,528
1,1,4,0,732,734
1,1,4,NA,715,728
1,1,4,1,699,740
1,1,4,1,758,836
1,1,2,NA,NA,NA
1,3,0,1,758,836
2,1,4,NA,743,696
1,2,0,1,719,751
1,3,1,NA,734,NA
2,3,0,NA,NA,NA
1,2,2,1,821,796
2,1,3,NA,NA,NA
2,1,4,1,NA,NA
2,1,4,1,698,723
2,2,0,1,NA,NA
1,2,0,NA,NA,NA
1,1,4,1,768,763
2,3,0,NA,NA,NA
1,1,2,NA,NA,NA
1,1,4,1,713,719
2,2,0,NA,NA,NA
2,2,0,0,NA,NA
2,1,4,1,NA,NA
2,1,4,1,NA,NA
2,3,1,0,NA,NA
1,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,0,707,703
2,1,4,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,1,697,727
2,3,0,1,NA,NA
2,1,2,NA,NA,NA
1,3,0,1,NA,NA
1,3,3,NA,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,1,684,735
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,1,3,NA,NA,NA
1,1,4,NA,769,750
2,3,0,NA,NA,NA
2,3,2,NA,NA,NA
2,3,1,NA,684,725
2,3,0,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,1,NA,NA
2,2,0,0,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,1,719,745
1,2,0,1,712,784
1,3,0,1,647,719
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,1,1,NA,NA
1,2,0,1,716,761
1,2,0,1,758,755
1,3,0,1,706,708
1,2,0,NA,758,747
1,2,0,NA,NA,NA
1,3,2,1,702,745
1,3,0,NA,NA,NA
1,1,2,NA,NA,NA
1,2,0,1,707,706
1,2,0,1,NA,NA
1,1,4,NA,736,782
1,1,1,1,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,715,692
6,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,3,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,637,722
1,3,0,NA,675,559
1,2,0,1,NA,NA
2,3,0,1,722,698
1,3,0,0,671,714
1,1,3,0,NA,NA
1,1,1,NA,NA,NA
1,3,0,1,741,742
1,2,1,NA,664,686
1,1,1,1,NA,NA
1,3,0,1,NA,NA
1,2,0,1,NA,NA
1,1,2,NA,NA,NA
1,3,0,1,NA,NA
1,3,0,NA,758,771
1,2,0,1,NA,NA
1,3,0,1,734,745
1,2,0,1,NA,NA
1,1,4,NA,728,760
1,1,1,NA,NA,NA
1,1,4,1,711,710
1,2,0,1,758,716
1,1,2,1,NA,NA
1,3,0,1,758,702
1,1,1,NA,NA,NA
1,3,0,1,682,707
1,2,0,0,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,1,0,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,3,1,716,745
1,1,4,1,747,NA
1,1,3,1,NA,NA
1,1,4,1,NA,NA
1,1,4,1,NA,NA
1,2,0,1,668,741
1,3,0,1,695,700
1,3,0,NA,697,725
1,1,4,1,673,690
1,3,0,0,697,645
1,3,0,1,717,735
1,3,0,NA,NA,NA
