"cty_name","year","logGDPcp","regime","oil","metal","illit","life"
"Qatar",1977,9.887719,-10,NA,NA,NA,65.5
"Qatar",1978,10.024779,-10,56.615204,NA,NA,NA
"Qatar",1979,10.093211,-10,58.7826,NA,NA,NA
"Qatar",1980,10.430728,-10,NA,NA,30.2,66.7278
"Qatar",1981,10.431465,-10,NA,NA,NA,NA
"Qatar",1982,10.20374,-10,NA,NA,NA,67.5463
"Qatar",1983,9.934889,-10,NA,NA,NA,NA
"Qatar",1984,9.911754,-10,NA,NA,NA,NA
"Qatar",1985,9.740145,-10,NA,NA,25.7,NA
"Qatar",1986,9.50174,-10,NA,NA,NA,NA
"Qatar",1987,9.515396,-10,NA,NA,NA,70.9512
"Qatar",1988,9.511259,-10,NA,NA,NA,NA
"Qatar",1989,9.609117,-10,33.977703,0.107208714,NA,NA
"Qatar",1990,9.731121,-10,40.3131,0.07316153,23,72.2244
"Qatar",1991,9.704604,-10,38.464607,0.05141556,NA,NA
"Qatar",1992,9.794491,-10,41.85689,0.06797794,NA,73.0732
"Qatar",1993,9.72656,-10,36.91227,0.04721812,NA,NA
"Qatar",1994,9.65429,-10,33.853733,0.08138069,NA,NA
"Qatar",1995,9.645033,-10,NA,NA,20.8,NA
"Qatar",1996,NA,-10,NA,NA,NA,NA
"Qatar",1997,NA,-10,NA,NA,20,74.3463
"Romania",1966,5.288267,-7,NA,NA,NA,NA
"Romania",1967,5.411646,-7,NA,NA,NA,68.4488
"Romania",1968,5.5093884,-7,NA,NA,NA,NA
"Romania",1969,5.616771,-7,NA,NA,NA,NA
"Romania",1970,5.7525725,-7,NA,NA,8,68.4903
"Romania",1971,5.869297,-7,NA,NA,NA,68.5041
"Romania",1972,5.996452,-7,NA,NA,NA,68.4702
"Romania",1973,6.161207,-7,NA,NA,NA,69.0056
"Romania",1974,6.3438807,-7,NA,NA,NA,69.4998
"Romania",1975,6.5539336,-7,NA,NA,6.7,69.6139
"Romania",1976,6.7214255,-7,NA,NA,NA,69.6988
"Romania",1977,6.828712,-8,NA,NA,NA,69.742
"Romania",1978,6.9819345,-8,NA,NA,NA,69.4805
"Romania",1979,7.0925736,-8,NA,NA,NA,69.1532
"Romania",1980,7.2348986,-8,NA,NA,5.3,69.091
"Romania",1981,7.297091,-8,NA,NA,NA,69.3683
"Romania",1982,7.365813,-8,NA,NA,NA,69.5317
"Romania",1983,7.4295206,-8,NA,NA,NA,69.7263
"Romania",1984,7.5411525,-8,NA,NA,NA,69.6588
"Romania",1985,7.598399,-8,NA,NA,4.4,69.7068
"Romania",1986,7.614805,-8,NA,NA,NA,69.4963
"Romania",1987,7.6558642,-8,NA,NA,NA,69.2268
"Romania",1988,7.807103,-8,NA,NA,NA,69.388
"Romania",1989,7.8845763,0,4.482514,0.6878109,NA,69.5307
"Romania",1990,8.299178,5,2.7323875,0.63266224,3.2,69.7412
"Romania",1991,8.191129,5,1.8460311,0.49759522,NA,69.7844
"Romania",1992,7.6638775,5,1.949151,0.69874865,NA,69.7844
"Romania",1993,8.199058,5,1.8485438,0.5752222,NA,69.5634
"Romania",1994,8.257845,5,2.1820965,0.798307,NA,69.5098
"Romania",1995,8.354767,5,1.9058918,0.83078194,2.4,69.4561
"Romania",1996,8.405288,8,1.9043709,0.8323501,NA,69.1049
"Romania",1997,8.336578,8,1.4767381,1.0330808,2.2,69.0049
"Russian Federation",1966,6.886532,-7,NA,NA,NA,NA
"Russian Federation",1967,6.9772816,-7,NA,NA,NA,NA
"Russian Federation",1968,7.0958934,-7,NA,NA,NA,NA
"Russian Federation",1969,7.161622,-7,NA,NA,NA,NA
"Russian Federation",1970,7.297091,-7,NA,NA,7.5,NA
"Russian Federation",1971,7.3926477,-7,NA,NA,NA,NA
"Russian Federation",1972,7.471932,-7,NA,NA,NA,NA
"Russian Federation",1973,7.6068845,-7,NA,NA,NA,NA
"Russian Federation",1974,7.7566233,-7,NA,NA,NA,NA
"Russian Federation",1975,7.8920784,-7,NA,NA,5.9,NA
"Russian Federation",1976,7.999343,-7,NA,NA,NA,NA
"Russian Federation",1977,8.103495,-7,NA,NA,NA,NA
"Russian Federation",1978,8.215548,-7,NA,NA,NA,NA
"Russian Federation",1979,8.322151,-7,NA,NA,NA,NA
"Russian Federation",1980,8.462315,-7,NA,NA,4.2,67.1098
"Russian Federation",1981,8.579228,-7,NA,NA,NA,NA
"Russian Federation",1982,8.677269,-7,NA,NA,NA,68.0195
"Russian Federation",1983,8.74624,-7,NA,NA,NA,NA
"Russian Federation",1984,8.806873,-7,NA,NA,NA,NA
"Russian Federation",1985,8.8606415,-7,NA,NA,2.8,68.7756
"Russian Federation",1986,8.895766,-7,NA,NA,NA,NA
"Russian Federation",1987,8.94442,-7,NA,NA,NA,69.6829
"Russian Federation",1988,9.023288,-6,NA,NA,NA,69.4829
"Russian Federation",1989,9.080232,-4,NA,NA,NA,69.2244
"Russian Federation",1990,8.701579,0,NA,NA,1.7,68.922
"Russian Federation",1991,8.6741295,6,NA,NA,NA,68.7683
"Russian Federation",1992,8.595839,6,NA,NA,NA,67.7561
"Russian Federation",1993,8.508965,4,NA,NA,NA,65.2415
"Russian Federation",1994,8.388003,4,NA,NA,NA,64.0317
"Russian Federation",1995,8.37263,4,NA,NA,1,64.8212
"Russian Federation",1996,8.347985,4,8.899882,2.0741696,NA,65.9902
"Russian Federation",1997,8.35025,4,8.944272,2.2072887,0.84,66.9024
"Rwanda",1966,5.030438,-5,NA,3.4580007,NA,NA
"Rwanda",1967,5.17615,-5,NA,3.3144898,NA,44.061
"Rwanda",1968,5.220356,-5,0.0021486755,2.952381,NA,NA
"Rwanda",1969,5.3471074,-5,NA,3.1773717,NA,NA
"Rwanda",1970,5.480639,-5,NA,3.9056845,72.2,44.361
"Rwanda",1971,5.525453,-5,NA,3.8300774,NA,NA
"Rwanda",1972,5.5529594,-5,NA,2.8412876,NA,44.561
"Rwanda",1973,5.590987,-7,NA,2.2250834,NA,NA
"Rwanda",1974,5.6937323,-7,0,1.8870345,NA,NA
"Rwanda",1975,5.805135,-7,NA,1.3389755,66.6,NA
"Rwanda",1976,5.891644,-7,NA,1.0640813,NA,NA
"Rwanda",1977,5.9914646,-7,NA,NA,NA,44.961
"Rwanda",1978,6.075346,-7,NA,0.04932374,NA,NA
"Rwanda",1979,6.2106,-7,0.9882434,1.3744509,NA,NA
"Rwanda",1980,6.347389,-7,0.0015647222,1.2039797,60.1,45.7688
"Rwanda",1981,6.548219,-7,0.0005526008,1.3501014,NA,NA
"Rwanda",1982,6.5889263,-7,0.0001346869,0.37827775,NA,46.3073
"Rwanda",1983,6.6489844,-7,0.0001791758,0.31557915,NA,NA
"Rwanda",1984,6.6147256,-7,NA,NA,NA,NA
"Rwanda",1985,6.6541524,-7,NA,NA,53.4,NA
"Rwanda",1986,6.6770835,-7,NA,NA,NA,NA
"Rwanda",1987,6.684612,-7,NA,NA,NA,48.3073
"Rwanda",1988,6.6995006,-7,NA,NA,NA,NA
"Rwanda",1989,6.708084,-7,NA,NA,NA,NA
"Rwanda",1990,6.785588,-7,NA,NA,46.6,40.1883
"Rwanda",1991,6.8373327,0,NA,NA,NA,NA
"Rwanda",1992,6.8679743,0,NA,NA,NA,34.7756
"Rwanda",1993,6.651909,0,NA,NA,NA,NA
"Rwanda",1994,6.207691,0,NA,NA,NA,NA
"Rwanda",1995,6.50567,-6,NA,NA,39.7,NA
"Rwanda",1996,6.574803,-6,NA,NA,NA,NA
"Rwanda",1997,6.519884,-6,NA,NA,37.02,40.4707
"Saudi Arabia",1966,6.4907236,-10,51.974426,0.004752483,NA,NA
"Saudi Arabia",1967,6.55108,-10,51.90934,0.0012956298,NA,49.9171
"Saudi Arabia",1968,6.6346335,-10,56.935085,0.022850808,NA,NA
"Saudi Arabia",1969,6.7068624,-10,51.382996,0.017134588,NA,NA
"Saudi Arabia",1970,6.7979403,-10,47.46176,0.021591764,66.7,52.3141
"Saudi Arabia",1971,7.023759,-10,60.215973,0.012180506,NA,NA
"Saudi Arabia",1972,7.205635,-10,55.09995,0.031583793,NA,53.9122
"Saudi Arabia",1973,7.5240216,-10,33.56437,0.014011886,NA,NA
"Saudi Arabia",1974,8.388678,-10,90.23018,0.0078052366,NA,NA
"Saudi Arabia",1975,8.559678,-10,62.999332,0.009576455,58.3,NA
"Saudi Arabia",1976,8.603188,-10,65.6986,0.005769731,NA,NA
"Saudi Arabia",1977,8.721113,-10,67.7352,0.007879219,NA,58.722
"Saudi Arabia",1978,8.679142,-10,55.015938,0.08276936,NA,NA
"Saudi Arabia",1979,8.788746,-10,54.746643,0.0447485,NA,NA
"Saudi Arabia",1980,9.279493,-10,69.15985,0.041894395,49.1,61.119
"Saudi Arabia",1981,9.545383,-10,76.73557,0.018830944,NA,NA
"Saudi Arabia",1982,9.304559,-10,64.533165,0.016768524,NA,62.7171
"Saudi Arabia",1983,9.094593,-10,NA,NA,NA,NA
"Saudi Arabia",1984,8.973732,-10,NA,NA,NA,NA
"Saudi Arabia",1985,9.025576,-10,29.91911,0.03630422,40.7,NA
"Saudi Arabia",1986,8.924922,-10,NA,NA,NA,NA
"Saudi Arabia",1987,9.017484,-10,NA,NA,NA,67.7171
"Saudi Arabia",1988,9.018696,-10,26.534359,0.22815931,NA,NA
"Saudi Arabia",1989,9.03682,-10,29.029593,0.27881032,NA,NA
"Saudi Arabia",1990,9.131248,-10,38.337044,0.20532861,33.7,68.6185
"Saudi Arabia",1991,9.208988,-10,37.02052,0.09550407,NA,NA
"Saudi Arabia",1992,9.247551,-10,37.772625,0.23557714,NA,69.2195
"Saudi Arabia",1993,9.2308035,-10,32.580666,0.15312673,NA,NA
"Saudi Arabia",1994,9.202253,-10,32.135574,0.12412414,NA,NA
"Saudi Arabia",1995,9.201287,-10,33.84538,0.21883799,28.6,NA
"Saudi Arabia",1996,9.202253,-10,36.659447,0.12484274,NA,NA
"Saudi Arabia",1997,9.183741,-10,NA,NA,26.6,70.5707
"Sudan",1966,NA,7,0,0.11432863,NA,NA
"Sudan",1967,NA,7,NA,0.07018751,NA,41.6659
"Sudan",1968,NA,7,0.0004231411,0.0608843,NA,NA
"Sudan",1969,NA,0,0.030765815,0.059399143,NA,NA
"Sudan",1970,5.710427,0,0.049489878,0.054436937,76.6,42.8659
"Sudan",1971,5.817111,-7,0.112774864,0.052746017,NA,NA
"Sudan",1972,5.7899604,-7,0.10575694,0.045371313,NA,43.6659
"Sudan",1973,5.7203116,-7,0.1282016,0.0333472,NA,NA
"Sudan",1974,5.817111,-7,0.43411425,0.04442478,NA,NA
"Sudan",1975,5.996452,-7,0.32016638,0.05254379,72.2,NA
"Sudan",1976,6.1420374,-7,0.16299626,0.078324586,NA,NA
"Sudan",1977,6.3664703,-7,NA,NA,NA,46.6659
"Sudan",1978,6.395262,-7,0.07792834,0.015523526,NA,NA
"Sudan",1979,6.364751,-7,0.19866718,0.04678474,NA,NA
"Sudan",1980,6.4676986,-7,0.07321141,0.041100085,67,48.1659
"Sudan",1981,6.5666723,-7,0.228295,0.023809997,NA,NA
"Sudan",1982,6.6515718,-7,0.22066088,0.03012892,NA,49.1659
"Sudan",1983,6.7129564,-7,0.11335787,0.019111155,NA,NA
"Sudan",1984,6.7093043,-7,NA,0.016067814,NA,NA
"Sudan",1985,6.673298,0,NA,0.007879197,61.3,NA
"Sudan",1986,6.705639,7,NA,NA,NA,NA
"Sudan",1987,6.694562,7,NA,NA,NA,50.9659
"Sudan",1988,6.645091,7,NA,NA,NA,NA
"Sudan",1989,6.7250338,-7,NA,NA,NA,NA
"Sudan",1990,6.669498,-7,NA,NA,55.2,50.9659
"Sudan",1991,6.561031,-7,NA,NA,NA,NA
"Sudan",1992,6.9941835,-7,NA,0.011304306,NA,50.9659
"Sudan",1993,7.037163,-7,NA,0.008297562,NA,NA
"Sudan",1994,7.0783706,-7,NA,0.01478183,NA,NA
"Sudan",1995,7.2952724,-7,0.023106888,0.035384018,49.2,NA
"Sudan",1996,7.3209386,-7,1.3112889e-05,0.011150965,NA,NA
"Sudan",1997,7.3397655,-7,NA,NA,46.72,54.9659
"Senegal",1966,5.897154,-7,0.030291054,1.3501587,NA,NA
"Senegal",1967,5.9053617,-7,0.0056553506,1.3168917,NA,39.5415
"Senegal",1968,5.9738097,-7,0.0025673965,1.2501532,NA,NA
"Senegal",1969,5.8777356,-7,0.36156678,1.4549276,NA,NA
"Senegal",1970,6.052089,-7,0.5440621,1.7140356,85,40.86
"Senegal",1971,6.0935698,-7,0.81532556,1.775448,NA,NA
"Senegal",1972,6.135565,-7,0.80223596,2.0307755,NA,41.739
"Senegal",1973,6.1025586,-7,0.9113877,2.0798633,NA,NA
"Senegal",1974,6.2186003,-6,1.5608224,7.9088864,NA,NA
"Senegal",1975,6.364751,-6,1.7006608,5.8257914,81.7,NA
"Senegal",1976,6.4441314,-6,NA,NA,NA,NA
"Senegal",1977,6.529419,-6,2.6290963,3.7613785,NA,43.9951
"Senegal",1978,6.5467854,-2,2.7282488,3.4442406,NA,NA
"Senegal",1979,6.680855,-2,2.4061885,3.2155647,NA,NA
"Senegal",1980,6.7286286,-2,2.998096,3.188494,78.8,45.3488
"Senegal",1981,6.84588,1,8.462693,3.1961334,NA,NA
"Senegal",1982,6.9622436,1,0.031187832,3.0339935,NA,46.2512
"Senegal",1983,6.9902563,1,0.03041868,3.1176434,NA,NA
"Senegal",1984,6.991177,1,NA,NA,NA,NA
"Senegal",1985,7.0587583,1,NA,NA,75.4,NA
"Senegal",1986,7.0791845,1,3.2361765,1.8915583,NA,NA
"Senegal",1987,7.1188264,1,2.481013,1.0796369,NA,48.2512
"Senegal",1988,7.145196,1,NA,NA,NA,NA
"Senegal",1989,7.167038,1,1.826503,1.6616793,NA,NA
"Senegal",1990,7.211557,1,1.6932656,1.2806367,71.6,49.539
"Senegal",1991,7.226936,1,1.8963957,1.0536032,NA,NA
"Senegal",1992,7.3397655,1,2.0228558,2.1262736,NA,50.3976
"Senegal",1993,7.314584,1,2.2115757,1.6901425,NA,NA
"Senegal",1994,7.3397655,1,2.0042245,0.87896645,NA,NA
"Senegal",1995,7.388303,1,1.7782948,1.2486249,67.2,NA
"Senegal",1996,7.42322,1,NA,NA,NA,NA
"Senegal",1997,7.440232,1,NA,NA,65.44,52.3049
"Singapore",1966,6.452049,-2,0.01,0.01,NA,NA
"Singapore",1967,6.5750756,-2,0.01,0.01,NA,66.5439
"Singapore",1968,6.7250338,-2,0.01,0.01,NA,NA
"Singapore",1969,6.9007306,-2,0.01,0.01,NA,NA
"Singapore",1970,7.0842266,-2,0.01,0.01,26.8,67.741
"Singapore",1971,7.3395376,-2,0.01,0.01,NA,NA
"Singapore",1972,7.480428,-2,0.01,0.01,NA,68.539
"Singapore",1973,7.63868,-2,0.01,0.01,NA,NA
"Singapore",1974,7.762596,-2,0.01,0.01,NA,NA
"Singapore",1975,7.924796,-2,0.01,0.01,21.4,NA
"Singapore",1976,8.038189,-2,0.01,0.01,NA,NA
"Singapore",1977,8.165932,-2,0.01,0.01,NA,70.7951
"Singapore",1978,8.287025,-2,0.01,0.01,NA,NA
"Singapore",1979,8.421563,-2,0.01,0.01,NA,NA
"Singapore",1980,8.569976,-2,0.01,0.01,17.1,71.4854
"Singapore",1981,8.747352,-2,0.01,0.01,NA,NA
"Singapore",1982,8.887929,-2,0.01,0.01,NA,71.8341
"Singapore",1983,8.982938,-2,0.01,0.01,NA,NA
"Singapore",1984,9.058354,-2,0.01,0.01,NA,NA
"Singapore",1985,9.061377,-2,0.01,0.01,14.3,NA
"Singapore",1986,9.089528,-2,0.01,0.01,NA,NA
"Singapore",1987,9.192889,-2,0.01,0.01,NA,73.5878
"Singapore",1988,9.322686,-2,0.01,0.01,NA,NA
"Singapore",1989,9.452423,-2,0.01,0.01,NA,NA
"Singapore",1990,9.573872,-2,0.01,0.01,11,74.3385
"Singapore",1991,9.675268,-2,0.01,0.01,NA,NA
"Singapore",1992,9.725317,-2,0.01,0.01,NA,74.839
"Singapore",1993,9.912698,-2,0.01,0.01,NA,NA
"Singapore",1994,10.013691,-2,0.01,0.01,NA,76.2976
"Singapore",1995,10.105022,-2,0.01,0.01,9.2,76.3951
"Singapore",1996,10.162445,-2,0.01,0.01,NA,NA
"Singapore",1997,10.214646,-2,0.01,0.01,8.56,75.9237
"Sierra Leone",1966,NA,NA,NA,3.8897128,NA,NA
"Sierra Leone",1967,NA,NA,NA,4.114133,NA,33.4634
"Sierra Leone",1968,NA,NA,0.0286196,4.2705193,NA,NA
"Sierra Leone",1969,NA,NA,0.043686017,3.7213535,NA,NA
"Sierra Leone",1970,NA,NA,0.62507075,4.5498857,NA,34.3634
"Sierra Leone",1971,NA,NA,0.7023055,4.4853835,NA,NA
"Sierra Leone",1972,NA,NA,0.41600725,3.7548785,NA,34.9634
"Sierra Leone",1973,NA,2,0.25174996,3.4604046,NA,NA
"Sierra Leone",1974,NA,2,0.26341745,3.2256608,NA,NA
"Sierra Leone",1975,5.9190655,2,1.1807177,2.8517015,NA,NA
"Sierra Leone",1976,5.9190655,2,0.8204048,1.0163441,NA,NA
"Sierra Leone",1977,5.9190655,3,NA,NA,NA,35.1634
"Sierra Leone",1978,5.9934435,2,NA,NA,NA,NA
"Sierra Leone",1979,6.127413,3,0.10855209,11.750699,NA,NA
"Sierra Leone",1980,6.2455363,3,0.0024695403,8.610646,NA,35.3434
"Sierra Leone",1981,6.299747,3,0.23082775,2.7989416,NA,NA
"Sierra Leone",1982,6.317183,3,0.0343379,2.7295818,NA,35.4634
"Sierra Leone",1983,6.282001,3,0.28913227,2.260043,NA,NA
"Sierra Leone",1984,6.317183,4,0.16136071,3.7586806,NA,NA
"Sierra Leone",1985,6.282001,3,NA,NA,NA,NA
"Sierra Leone",1986,6.351169,3,NA,NA,NA,NA
"Sierra Leone",1987,6.415861,3,NA,NA,NA,36.8122
"Sierra Leone",1988,6.4766207,3,NA,NA,NA,NA
"Sierra Leone",1989,6.50567,2,NA,NA,NA,NA
"Sierra Leone",1990,6.50567,2,NA,NA,NA,35.1937
"Sierra Leone",1991,6.4314003,2,NA,NA,NA,NA
"Sierra Leone",1992,6.3677387,2,NA,NA,NA,34.1146
"Sierra Leone",1993,6.351169,1,NA,NA,NA,NA
"Sierra Leone",1994,6.384038,1,NA,NA,NA,NA
"Sierra Leone",1995,6.299747,1,NA,NA,NA,NA
"Sierra Leone",1996,6.317183,4,NA,NA,NA,NA
"Sierra Leone",1997,6.0847197,1,NA,NA,NA,37.2146
"El Salvador",1966,6.383507,0,0.32451165,0.034415573,NA,NA
"El Salvador",1967,6.424869,0,0.4319607,0.08810685,NA,55.9249
"El Salvador",1968,6.475433,0,0.37254387,0.130328,NA,NA
"El Salvador",1969,6.5072775,0,0.27123114,0.17690104,NA,NA
"El Salvador",1970,6.548219,0,0.097006015,0.20831114,41.5,57.347
"El Salvador",1971,6.5957804,0,0.08999098,0.19729032,NA,NA
"El Salvador",1972,6.683361,-1,0.12707709,0.20666753,NA,58.2951
"El Salvador",1973,6.7912216,-1,0.13300091,0.2907261,NA,NA
"El Salvador",1974,6.877296,-1,0.23550317,0.3839173,NA,NA
"El Salvador",1975,6.9902563,-1,0.33701676,0.26607648,37.6,NA
"El Salvador",1976,7.1507015,-1,0.2578855,0.28684267,NA,NA
"El Salvador",1977,7.3198647,-6,0.22565293,0.32530844,NA,57.0268
"El Salvador",1978,7.366445,-6,0.18593593,0.30293858,NA,NA
"El Salvador",1979,7.404279,0,0.25148693,0.3365823,NA,NA
"El Salvador",1980,7.3920317,0,0.5636438,0.5165138,33.8,57.0956
"El Salvador",1981,7.3752556,0,0.6192395,0.34574947,NA,NA
"El Salvador",1982,7.3613753,0,0.36733836,0.27003506,NA,57.1415
"El Salvador",1983,7.398786,0,0.34996113,0.28315744,NA,NA
"El Salvador",1984,7.454141,8,0.4488009,0.34602386,NA,NA
"El Salvador",1985,7.5126176,8,0.40072346,0.35317773,30.7,NA
"El Salvador",1986,7.5490828,8,0.20625216,0.21016113,NA,NA
"El Salvador",1987,7.5632005,8,0.19801828,0.35151407,NA,63.3902
"El Salvador",1988,7.6182513,8,0.086304694,0.29809594,NA,NA
"El Salvador",1989,7.645876,8,0.16348696,0.34348726,NA,NA
"El Salvador",1990,7.65112,8,0.12863992,0.23059744,27.4,65.619
"El Salvador",1991,7.7079616,9,0.036639087,0.17787428,NA,NA
"El Salvador",1992,7.7292957,10,0.030557698,0.24740389,NA,67.1049
"El Salvador",1993,7.7999606,10,0.015478336,0.28013045,NA,NA
"El Salvador",1994,7.857151,9,0.05422514,0.24799408,NA,NA
"El Salvador",1995,7.921724,10,0.0064522377,0.29658926,24,NA
"El Salvador",1996,7.9286475,9,0.31975397,0.216861,NA,NA
"El Salvador",1997,7.9389443,9,0.394725,0.22665747,22.92,69.4268
"Somalia",1966,5.7462034,7,0.01713458,0.016707163,NA,NA
"Somalia",1967,5.7930136,7,0.017992437,0.042460706,NA,39.0122
"Somalia",1968,5.8377304,7,0.050502565,0.0069057383,NA,NA
"Somalia",1969,5.669881,-7,0.0001958491,0.011522452,NA,NA
"Somalia",1970,5.8230457,-7,3.096064e-05,0.011159364,NA,40.1815
"Somalia",1971,5.7170277,-7,NA,0.032286018,NA,NA
"Somalia",1972,5.765191,-7,0.001199189,0.0005756149,NA,40.961
"Somalia",1973,5.7899604,-7,0.005068725,0.0017553443,NA,NA
"Somalia",1974,5.6240177,-7,8.558857e-05,0.0054322868,NA,NA
"Somalia",1975,6.025866,-7,0.0022649087,0.0017303324,NA,NA
"Somalia",1976,6.0354815,-7,0.006862613,0.0038400774,NA,NA
"Somalia",1977,6.347389,-7,0.032233473,0.009166609,NA,41.961
"Somalia",1978,6.364751,-7,0.05541725,0.0009203474,NA,NA
"Somalia",1979,6.4345465,-7,0.22118163,0.012211675,NA,NA
"Somalia",1980,6.001415,-7,1.0597712,0.0026343,NA,42.561
"Somalia",1981,6.359574,-7,0.046001192,0.004262647,NA,NA
"Somalia",1982,6.5792513,-7,0.28617582,0.009245601,NA,42.961
"Somalia",1983,6.568078,-7,NA,0.01740012,NA,NA
"Somalia",1984,6.49224,-7,NA,NA,NA,NA
"Somalia",1985,6.481577,-7,NA,NA,NA,NA
"Somalia",1986,6.8046145,-7,NA,NA,NA,NA
"Somalia",1987,6.8057227,-7,NA,NA,NA,44.961
"Somalia",1988,6.7968235,-7,NA,NA,NA,NA
"Somalia",1989,6.8362594,-7,NA,NA,NA,NA
"Somalia",1990,NA,-7,NA,NA,NA,41.5527
"Somalia",1991,NA,0,NA,NA,NA,NA
"Somalia",1992,NA,0,NA,NA,NA,39.2805
"Somalia",1993,NA,0,NA,NA,NA,NA
"Somalia",1994,NA,0,NA,NA,NA,NA
"Somalia",1995,NA,0,NA,NA,NA,NA
"Somalia",1996,NA,0,NA,NA,NA,NA
"Somalia",1997,NA,0,NA,NA,NA,46.961
"Slovak Republic",1966,NA,6,NA,NA,NA,NA
"Slovak Republic",1967,NA,-7,NA,NA,NA,NA
"Slovak Republic",1968,NA,2,NA,NA,NA,NA
"Slovak Republic",1969,NA,1,NA,NA,NA,NA
"Slovak Republic",1970,NA,1,NA,NA,NA,NA
"Slovak Republic",1971,NA,-6,NA,NA,NA,NA
"Slovak Republic",1972,NA,-6,NA,NA,NA,NA
"Slovak Republic",1973,NA,-6,NA,NA,NA,NA
"Slovak Republic",1974,NA,-6,NA,NA,NA,NA
"Slovak Republic",1975,NA,-6,NA,NA,NA,70.2146
"Slovak Republic",1976,NA,-6,NA,NA,NA,NA
"Slovak Republic",1977,NA,-6,NA,NA,NA,NA
"Slovak Republic",1978,NA,-7,NA,NA,NA,NA
"Slovak Republic",1979,NA,-7,NA,NA,NA,NA
"Slovak Republic",1980,NA,-7,NA,NA,NA,70.4085
"Slovak Republic",1981,NA,-7,NA,NA,NA,70.6293
"Slovak Republic",1982,NA,-7,NA,NA,NA,70.689
"Slovak Republic",1983,NA,-7,NA,NA,NA,70.479
"Slovak Republic",1984,8.461512,-7,NA,NA,NA,70.751
"Slovak Republic",1985,8.548717,-7,NA,NA,NA,70.7346
"Slovak Republic",1986,8.6592865,-7,NA,NA,NA,71.0212
"Slovak Republic",1987,8.764837,-7,NA,NA,NA,71.0888
"Slovak Republic",1988,8.83693,-7,NA,NA,NA,71.2078
"Slovak Republic",1989,8.843862,-7,NA,NA,NA,71.0263
"Slovak Republic",1990,8.834144,-7,NA,NA,NA,70.9327
"Slovak Republic",1991,8.70476,-6,NA,NA,NA,70.8829
"Slovak Republic",1992,8.6741295,-7,NA,NA,NA,71.7951
"Slovak Republic",1993,NA,7,NA,NA,NA,72.4488
"Slovak Republic",1994,8.718947,-7,2.2346222,1.6747913,NA,72.3
"Slovak Republic",1995,8.815843,0,2.053295,1.7425611,NA,72.2537
"Slovak Republic",1996,8.88712,4,2.222047,2.0943842,NA,72.6537
"Slovak Republic",1997,NA,7,NA,NA,NA,72.7049
"Sweden",1966,8.024207,10,0.11020143,1.5066582,NA,NA
"Sweden",1967,8.079618,10,0.14212132,1.239658,NA,74.1439
"Sweden",1968,8.153925,10,0.23310086,1.4082619,NA,NA
"Sweden",1969,8.242756,10,0.19007161,1.4648654,NA,NA
"Sweden",1970,8.3395,10,0.18955609,1.3296205,NA,74.498
"Sweden",1971,8.387768,10,0.18671876,1.2426945,NA,NA
"Sweden",1972,8.4559555,10,0.2081607,1.2134589,NA,74.7341
"Sweden",1973,8.552753,10,0.20742087,1.3171674,NA,NA
"Sweden",1974,8.653296,10,0.3655806,1.4984304,NA,NA
"Sweden",1975,8.794219,10,0.37136924,1.1785455,NA,NA
"Sweden",1976,8.850947,10,0.35806072,1.1172593,NA,NA
"Sweden",1977,8.874588,10,0.41888997,0.99160844,NA,75.2268
"Sweden",1978,8.957382,10,0.4426467,0.99829733,NA,NA
"Sweden",1979,9.066239,10,0.75618994,1.1499817,NA,NA
"Sweden",1980,9.175853,10,1.0648619,1.1257095,NA,75.8576
"Sweden",1981,9.261699,10,1.0985732,1.0609057,NA,NA
"Sweden",1982,9.322418,10,1.3706403,1.022784,NA,76.278
"Sweden",1983,9.373479,10,1.8272014,1.245618,NA,NA
"Sweden",1984,9.452423,10,1.6905552,1.2763922,NA,NA
"Sweden",1985,9.506808,10,1.4452327,1.1876156,NA,NA
"Sweden",1986,9.574428,10,0.78120387,0.954499,NA,NA
"Sweden",1987,9.635216,10,0.78520805,0.88433367,NA,77.078
"Sweden",1988,9.695417,10,0.5836164,0.94431925,NA,NA
"Sweden",1989,9.751792,10,0.7364179,0.9670199,NA,NA
"Sweden",1990,9.799459,10,0.7416096,0.8600082,NA,77.5317
"Sweden",1991,9.821084,10,0.72540945,0.74406785,NA,NA
"Sweden",1992,9.819399,10,0.7061615,0.73591197,NA,77.9273
"Sweden",1993,9.719679,10,0.89735913,0.846737,NA,78.0854
"Sweden",1994,9.765234,10,0.76807725,0.9046764,NA,NA
"Sweden",1995,9.825508,10,0.61951226,0.98241633,NA,78.7854
"Sweden",1996,9.847015,10,0.710489,0.8845915,NA,78.939
"Sweden",1997,9.852069,10,0.7689213,1.0266081,NA,79.0854
"Swaziland",1966,6.300786,10,NA,NA,NA,NA
"Swaziland",1967,6.2785215,10,NA,NA,NA,44.4
"Swaziland",1968,6.3851943,10,NA,NA,NA,NA
"Swaziland",1969,6.603944,10,NA,NA,NA,NA
"Swaziland",1970,6.767343,10,NA,NA,51.7,46.1371
"Swaziland",1971,6.7979403,10,NA,NA,NA,NA
"Swaziland",1972,6.9117475,10,NA,NA,NA,47.2951
"Swaziland",1973,6.9716687,-10,NA,NA,NA,NA
"Swaziland",1974,6.96319,10,NA,NA,NA,NA
"Swaziland",1975,7.167038,-10,NA,NA,45.7,NA
"Swaziland",1976,7.1372786,10,NA,NA,NA,NA
