"congress","district","state","party","name","dwnom1","dwnom2"
105,30,"NEW YOR","Republican","QUINN",0.256000012159348,-0.245000004768372
105,31,"NEW YOR","Republican","HOUGHTON",0.186000004410744,-0.261000007390976
105,1,"NORTH C","Democrat","CLAYTON",-0.453999996185303,-0.0439999997615814
105,2,"NORTH C","Democrat","ETHERIDGE",-0.275000005960464,0.317999988794327
105,3,"NORTH C","Republican","JONES",0.388999998569489,0.662999987602234
105,4,"NORTH C","Democrat","PRICE  DAVI",-0.287999987602234,0.0399999991059303
105,5,"NORTH C","Republican","BURR",0.499000012874603,0.0930000022053719
105,6,"NORTH C","Republican","COBLE",0.619000017642975,0.150000005960464
105,7,"NORTH C","Democrat","MCINTYRE",-0.158000007271767,0.781000018119812
105,8,"NORTH C","Democrat","HEFNER",-0.361000001430511,0.632000029087067
105,9,"NORTH C","Republican","MYRICK",0.689999997615814,0.00600000005215406
105,10,"NORTH C","Republican","BALLENGER",0.521000027656555,-0.0729999989271164
105,11,"NORTH C","Republican","TAYLOR  CHA",0.560999989509583,0.162000000476837
105,12,"NORTH C","Democrat","WATT",-0.564999997615814,-0.323000013828278
105,1,"NORTH D","Democrat","POMEROY",-0.263000011444092,0.361999988555908
105,1,"OHIO","Republican","CHABOT",0.771000027656555,-0.328999996185303
105,2,"OHIO","Republican","PORTMAN",0.451999992132187,-0.328999996185303
105,3,"OHIO","Democrat","HALL  TONY",-0.261999994516373,0.375
105,4,"OHIO","Republican","OXLEY",0.435000002384186,-0.00899999961256981
105,5,"OHIO","Republican","GILLMOR",0.298000007867813,0.19200000166893
105,6,"OHIO","Democrat","STRICKLAND",-0.354999989271164,0.435000002384186
105,7,"OHIO","Republican","HOBSON",0.397000014781952,-0.25900000333786
105,8,"OHIO","Republican","BOEHNER",0.607999980449677,0.0869999974966049
105,9,"OHIO","Democrat","KAPTUR",-0.351000010967255,0.25900000333786
105,10,"OHIO","Democrat","KUCINICH",-0.439999997615814,0.537000000476837
105,11,"OHIO","Democrat","STOKES",-0.518999993801117,-0.289000004529953
105,12,"OHIO","Republican","KASICH",0.381000012159348,0.112000003457069
105,13,"OHIO","Democrat","BROWN  SHER",-0.419999986886978,-0.123000003397465
105,14,"OHIO","Democrat","SAWYER",-0.379999995231628,-0.123000003397465
105,15,"OHIO","Republican","PRYCE",0.449000000953674,-0.474999994039536
105,16,"OHIO","Republican","REGULA",0.310999989509583,-0.163000002503395
105,17,"OHIO","Democrat","TRAFICANT",0.0469999983906746,0.230000004172325
105,18,"OHIO","Republican","NEY",0.328999996185303,0.0979999974370003
105,19,"OHIO","Republican","LATOURETTE",0.321999996900558,-0.19200000166893
105,1,"OKLAHOM","Republican","LARGENT",0.718999981880188,-0.0410000011324883
105,2,"OKLAHOM","Republican","COBURN",0.847000002861023,0.314000010490417
105,3,"OKLAHOM","Republican","WATKINS",0.442999988794327,0.363000005483627
105,4,"OKLAHOM","Republican","WATTS",0.504999995231628,0.229000002145767
105,5,"OKLAHOM","Republican","ISTOOK",0.560000002384186,0.152999997138977
105,6,"OKLAHOM","Republican","LUCAS",0.48199999332428,0.328000009059906
105,1,"OREGON","Democrat","FURSE",-0.456000000238419,-0.477999985218048
105,2,"OREGON","Republican","SMITH  ROBE",0.486999988555908,-0.096000000834465
105,3,"OREGON","Democrat","BLUMENAUER",-0.407000005245209,-0.742999970912933
105,4,"OREGON","Democrat","DEFAZIO",-0.481000006198883,0.36599999666214
105,5,"OREGON","Democrat","HOOLEY",-0.321999996900558,-0.0869999974966049
105,1,"PENNSYL","Democrat","FOGLIETTA",-0.560000002384186,0.0109999999403954
105,1,"PENNSYL","Democrat","BRADY  ROBE",-0.495999991893768,0.421000003814697
105,2,"PENNSYL","Democrat","FATTAH",-0.528999984264374,-0.166999995708466
105,3,"PENNSYL","Democrat","BORSKI",-0.414000004529953,0.566999971866608
105,4,"PENNSYL","Democrat","KLINK",-0.308999985456467,0.598999977111816
105,5,"PENNSYL","Republican","PETERSON",0.467000007629395,0.153999999165535
105,6,"PENNSYL","Democrat","HOLDEN",-0.203999996185303,0.575999975204468
105,7,"PENNSYL","Republican","WELDON",0.27700001001358,-0.234999999403954
105,8,"PENNSYL","Republican","GREENWOOD",0.268999993801117,-0.580999970436096
105,9,"PENNSYL","Republican","SHUSTER",0.412000000476837,0.216000005602837
105,10,"PENNSYL","Republican","MCDADE",0.200000002980232,-0.0659999996423721
105,11,"PENNSYL","Democrat","KANJORSKI",-0.305999994277954,0.44200000166893
105,12,"PENNSYL","Democrat","MURTHA",-0.24099999666214,0.592000007629395
105,13,"PENNSYL","Republican","FOX",0.310000002384186,-0.541000008583069
105,14,"PENNSYL","Democrat","COYNE  WILL",-0.486999988555908,-0.209999993443489
105,15,"PENNSYL","Democrat","MCHALE",-0.236000001430511,0.025000000372529
105,16,"PENNSYL","Republican","PITTS",0.66100001335144,0.00100000004749745
105,17,"PENNSYL","Republican","GEKAS",0.462999999523163,-0.152999997138977
105,18,"PENNSYL","Democrat","DOYLE",-0.223000004887581,0.370000004768372
105,19,"PENNSYL","Republican","GOODLING",0.363999992609024,-0.222000002861023
105,20,"PENNSYL","Democrat","MASCARA",-0.256000012159348,0.485000014305115
105,21,"PENNSYL","Republican","ENGLISH",0.453000009059906,-0.317999988794327
105,1,"RHODE I","Democrat","KENNEDY",-0.40599998831749,-0.0410000011324883
105,2,"RHODE I","Democrat","WEYGAND",-0.312999993562698,0.224000006914139
105,1,"SOUTH C","Republican","SANFORD",0.929000020027161,-0.368999987840652
105,2,"SOUTH C","Republican","SPENCE",0.379000008106232,0.145999997854233
105,3,"SOUTH C","Republican","GRAHAM",0.504000008106232,0.128000006079674
105,4,"SOUTH C","Republican","INGLIS",0.619000017642975,0.323000013828278
105,5,"SOUTH C","Democrat","SPRATT",-0.252999991178513,0.305999994277954
105,6,"SOUTH C","Democrat","CLYBURN",-0.481000006198883,0.33899998664856
105,1,"SOUTH D","Republican","THUNE",0.375999987125397,0.208000004291534
105,1,"TENNESS","Republican","JENKINS",0.407999992370605,0.375
105,2,"TENNESS","Republican","DUNCAN  JR.",0.700999975204468,0.25900000333786
105,3,"TENNESS","Republican","WAMP",0.560000002384186,0.063000001013279
105,4,"TENNESS","Republican","HILLEARY",0.640999972820282,0.280000001192093
105,5,"TENNESS","Democrat","CLEMENT",-0.207000002264977,0.358999997377396
105,6,"TENNESS","Democrat","GORDON",-0.195999994874001,0.333999991416931
105,7,"TENNESS","Republican","BRYANT",0.522000014781952,0.225999996066093
105,8,"TENNESS","Democrat","TANNER",-0.171000003814697,0.730000019073486
105,9,"TENNESS","Democrat","FORD",-0.423000007867813,0.146999999880791
105,1,"TEXAS","Democrat","SANDLIN",-0.243000000715256,0.555000007152557
105,2,"TEXAS","Democrat","TURNER",-0.179000005125999,0.605000019073486
105,3,"TEXAS","Republican","JOHNSON  SA",0.670000016689301,0.425999999046326
105,4,"TEXAS","Democrat","HALL  RALPH",0.090999998152256,1.00399994850159
105,5,"TEXAS","Republican","SESSIONS",0.675000011920929,0.186000004410744
105,6,"TEXAS","Republican","BARTON",0.626999974250793,0.202999994158745
105,7,"TEXAS","Republican","ARCHER",0.52700001001358,0.444999992847443
105,8,"TEXAS","Republican","BRADY",0.575999975204468,0.207000002264977
105,9,"TEXAS","Democrat","LAMPSON",-0.312000006437302,0.178000003099442
105,10,"TEXAS","Democrat","DOGGETT",-0.402999997138977,-0.254000008106232
105,11,"TEXAS","Democrat","EDWARDS  CH",-0.216999992728233,0.529999971389771
105,12,"TEXAS","Republican","GRANGER",0.537999987602234,-0.159999996423721
105,13,"TEXAS","Republican","THORNBERRY",0.634999990463257,0.236000001430511
105,14,"TEXAS","Republican","PAUL",0.819999992847443,-0.344999998807907
105,15,"TEXAS","Democrat","HINOJOSA",-0.300000011920929,0.165000006556511
105,16,"TEXAS","Democrat","REYES",-0.28099998831749,0.33500000834465
105,17,"TEXAS","Democrat","STENHOLM",-0.068000003695488,1.03699994087219
105,18,"TEXAS","Democrat","JACKSON-LEE",-0.428000003099442,0.0130000002682209
105,19,"TEXAS","Republican","COMBEST",0.467999994754791,0.642000019550323
105,20,"TEXAS","Democrat","GONZALEZ",-0.458000004291534,0.291999995708466
105,21,"TEXAS","Republican","SMITH  LAMA",0.495999991893768,0.103000000119209
105,22,"TEXAS","Republican","DELAY",0.632000029087067,0.104999996721745
105,23,"TEXAS","Republican","BONILLA",0.476999998092651,0.0979999974370003
105,24,"TEXAS","Democrat","FROST",-0.300999999046326,0.31700000166893
105,25,"TEXAS","Democrat","BENTSEN",-0.287999987602234,0.127000004053116
105,26,"TEXAS","Republican","ARMEY",0.654999971389771,-0.068000003695488
105,27,"TEXAS","Democrat","ORTIZ",-0.250999987125397,0.666000008583069
105,28,"TEXAS","Democrat","RODRIGUEZ",-0.375999987125397,0.13400000333786
105,29,"TEXAS","Democrat","GREEN  GENE",-0.321000009775162,0.444000005722046
105,30,"TEXAS","Democrat","JOHNSON  ED",-0.479000002145767,0.284000009298325
105,1,"UTAH","Republican","HANSEN",0.504999995231628,0.208000004291534
105,2,"UTAH","Republican","COOK",0.462000012397766,-0.101000003516674
105,3,"UTAH","Republican","CANNON",0.686999976634979,0.0140000004321337
105,1,"VERMONT","Other","SANDERS",-0.504000008106232,-0.354000002145767
105,1,"VIRGINI","Republican","BATEMAN",0.28099998831749,0.238000005483627
105,2,"VIRGINI","Democrat","PICKETT",-0.170000001788139,0.734000027179718
105,3,"VIRGINI","Democrat","SCOTT",-0.46900001168251,0.167999997735023
105,4,"VIRGINI","Democrat","SISISKY",-0.112999998033047,0.456000000238419
105,5,"VIRGINI","Democrat","GOODE",0.127000004053116,0.991999983787537
105,6,"VIRGINI","Republican","GOODLATTE",0.555000007152557,0.199000000953674
105,7,"VIRGINI","Republican","BLILEY",0.449000000953674,-0.0469999983906746
105,8,"VIRGINI","Democrat","MORAN",-0.259999990463257,-0.151999995112419
105,9,"VIRGINI","Democrat","BOUCHER",-0.250999987125397,0.212999999523163
105,10,"VIRGINI","Republican","WOLF",0.368999987840652,-0.13400000333786
105,11,"VIRGINI","Republican","DAVIS",0.367000013589859,-0.47299998998642
105,1,"WASHING","Republican","WHITE",0.477999985218048,-0.538999974727631
105,2,"WASHING","Republican","METCALF",0.517000019550323,-0.252999991178513
105,3,"WASHING","Republican","SMITH  LIND",0.441000014543533,-0.0370000004768372
105,4,"WASHING","Republican","HASTINGS",0.550999999046326,0.214000001549721
105,5,"WASHING","Republican","NETHERCUTT",0.467000007629395,0.0240000002086163
105,6,"WASHING","Democrat","DICKS",-0.296000003814697,0.119000002741814
105,7,"WASHING","Democrat","MCDERMOTT",-0.643999993801117,-0.096000000834465
105,8,"WASHING","Republican","DUNN",0.46900001168251,-0.321999996900558
105,9,"WASHING","Democrat","SMITH  ADAM",-0.232999995350838,-0.0879999995231628
105,1,"WEST VI","Democrat","MOLLOHAN",-0.287999987602234,0.699000000953674
105,2,"WEST VI","Democrat","WISE",-0.305000007152557,0.361999988555908
105,3,"WEST VI","Democrat","RAHALL",-0.321000009775162,0.601000010967255
105,1,"WISCONS","Republican","NEUMANN",0.791999995708466,-0.500999987125397
105,2,"WISCONS","Republican","KLUG",0.282000005245209,-0.653999984264374
105,3,"WISCONS","Democrat","KIND",-0.264999985694885,-0.180999994277954
105,4,"WISCONS","Democrat","KLECZKA",-0.333999991416931,-0.017000000923872
105,5,"WISCONS","Democrat","BARRETT  TH",-0.379000008106232,-0.488000005483627
105,6,"WISCONS","Republican","PETRI",0.497000008821487,-0.0160000007599592
105,7,"WISCONS","Democrat","OBEY",-0.449000000953674,0.0879999995231628
105,8,"WISCONS","Democrat","JOHNSON",-0.319999992847443,0.202000007033348
105,9,"WISCONS","Republican","SENSENBRENN",0.873000025749207,-0.497000008821487
105,1,"WYOMING","Republican","CUBIN",0.61599999666214,0.314999997615814
106,0,"USA","Democrat","CLINTON",-0.510999977588654,0.252999991178513
106,1,"ALABAMA","Republican","CALLAHAN",0.405000001192093,0.266000002622604
106,2,"ALABAMA","Republican","EVERETT",0.495999991893768,0.563000023365021
106,3,"ALABAMA","Republican","RILEY",0.497999995946884,0.579999983310699
106,4,"ALABAMA","Republican","ADERHOLT",0.492000013589859,0.518999993801117
106,5,"ALABAMA","Democrat","CRAMER",-0.120999999344349,0.630999982357025
106,6,"ALABAMA","Republican","BACHUS",0.522000014781952,0.160999998450279
106,7,"ALABAMA","Democrat","HILLIARD",-0.52700001001358,0.648999989032745
106,1,"ALASKA","Republican","YOUNG  DON",0.384999990463257,0.122000001370907
106,1,"ARIZONA","Republican","SALMON",0.769999980926514,-0.208000004291534
106,2,"ARIZONA","Democrat","PASTOR",-0.416000008583069,0.123999997973442
106,3,"ARIZONA","Republican","STUMP",0.707000017166138,0.256999999284744
106,4,"ARIZONA","Republican","SHADEGG",0.830999970436096,0.0970000028610229
106,5,"ARIZONA","Republican","KOLBE",0.432000011205673,-0.545000016689301
106,6,"ARIZONA","Republican","HAYWORTH",0.669000029563904,0.025000000372529
106,1,"ARKANSA","Democrat","BERRY",-0.256000012159348,0.904999971389771
106,2,"ARKANSA","Democrat","SNYDER",-0.261000007390976,0.068000003695488
106,3,"ARKANSA","Republican","HUTCHINSON",0.467000007629395,0.0320000015199184
106,4,"ARKANSA","Republican","DICKEY",0.441000014543533,0.218999996781349
106,1,"CALIFOR","Democrat","THOMPSON  M",-0.40200001001358,0.479999989271164
106,2,"CALIFOR","Republican","HERGER",0.648999989032745,0.275999993085861
106,3,"CALIFOR","Republican","OSE  DOUG",0.448000013828278,-0.449000000953674
106,4,"CALIFOR","Republican","DOOLITTLE",0.63400000333786,0.166999995708466
106,5,"CALIFOR","Democrat","MATSUI",-0.379999995231628,-0.0599999986588955
106,6,"CALIFOR","Democrat","WOOLSEY",-0.532000005245209,-0.563000023365021
106,7,"CALIFOR","Democrat","MILLER  GEO",-0.595000028610229,-0.268999993801117
106,8,"CALIFOR","Democrat","PELOSI",-0.488999992609024,-0.351000010967255
106,9,"CALIFOR","Democrat","LEE",-0.694000005722046,-0.671999990940094
106,10,"CALIFOR","Democrat","TAUSCHER",-0.263999998569489,-0.197999998927116
106,11,"CALIFOR","Republican","POMBO",0.526000022888184,0.564999997615814
106,12,"CALIFOR","Democrat","LANTOS",-0.372000008821487,-0.0649999976158142
106,13,"CALIFOR","Democrat","STARK",-0.669000029563904,-0.535000026226044
106,14,"CALIFOR","Democrat","ESHOO",-0.388999998569489,-0.526000022888184
106,15,"CALIFOR","Republican","CAMPBELL",0.377000004053116,-1.03299999237061
106,16,"CALIFOR","Democrat","LOFGREN",-0.405000001192093,-0.569000005722046
106,17,"CALIFOR","Democrat","FARR",-0.441000014543533,-0.256999999284744
106,18,"CALIFOR","Democrat","CONDIT",-0.165000006556511,0.493999987840652
106,19,"CALIFOR","Republican","RADANOVICH",0.628000020980835,0.126000002026558
106,20,"CALIFOR","Democrat","DOOLEY",-0.168999999761581,0.100000001490116
106,21,"CALIFOR","Republican","THOMAS  WIL",0.439999997615814,-0.268999993801117
106,22,"CALIFOR","Democrat","CAPPS  LOIS",-0.328999996185303,-0.305999994277954
106,23,"CALIFOR","Republican","GALLEGLY",0.504999995231628,0.0209999997168779
106,24,"CALIFOR","Democrat","SHERMAN",-0.305999994277954,-0.204999998211861
106,25,"CALIFOR","Republican","MCKEON",0.541000008583069,0.0879999995231628
106,26,"CALIFOR","Democrat","BERMAN",-0.388000011444092,-0.358999997377396
106,27,"CALIFOR","Republican","ROGAN",0.614000022411346,-0.247999995946884
106,28,"CALIFOR","Republican","DREIER  DAV",0.578999996185303,0.00899999961256981
106,29,"CALIFOR","Democrat","WAXMAN",-0.472000002861023,-0.386000007390976
106,30,"CALIFOR","Democrat","BECERRA",-0.527999997138977,-0.294999986886978
106,31,"CALIFOR","Democrat","MARTINEZ",-0.266000002622604,0.238999992609024
106,31,"CALIFOR","Republican","MARTINEZ",0.470999985933304,-0.0769999995827675
106,32,"CALIFOR","Democrat","DIXON  JULI",-0.391999989748001,-0.0740000009536743
106,33,"CALIFOR","Democrat","ROYBAL-ALLA",-0.486999988555908,-0.349000006914139
106,34,"CALIFOR","Democrat","NAPOLITANO",-0.367000013589859,-0.123999997973442
106,35,"CALIFOR","Democrat","WATERS",-0.665000021457672,-0.0320000015199184
106,36,"CALIFOR","Republican","KUYKENDALL",0.328000009059906,-0.580999970436096
106,37,"CALIFOR","Democrat","MILLENDER-M",-0.45100000500679,-0.180999994277954
106,38,"CALIFOR","Republican","HORN",0.252000004053116,-0.754000008106232
106,39,"CALIFOR","Republican","ROYCE",0.884999990463257,-0.24099999666214
106,40,"CALIFOR","Republican","LEWIS  JERR",0.455000013113022,0.0160000007599592
106,41,"CALIFOR","Republican","MILLER  GAR",0.667999982833862,0.028999999165535
106,42,"CALIFOR","Democrat","BROWN  GEOR",-0.48199999332428,0.157000005245209
106,42,"CALIFOR","Democrat","BACA  JOE",-0.289000004529953,0.264999985694885
106,43,"CALIFOR","Republican","CALVERT",0.451999992132187,0.151999995112419
106,44,"CALIFOR","Republican","BONO  MARY",0.524999976158142,-0.354000002145767
106,45,"CALIFOR","Republican","ROHRABACHER",0.772000014781952,-0.0820000022649765
106,46,"CALIFOR","Democrat","SANCHEZ",-0.35699999332428,0.0759999975562096
106,47,"CALIFOR","Republican","COX  CHRIST",0.629999995231628,-0.0710000023245811
106,48,"CALIFOR","Republican","PACKARD",0.451999992132187,0.224999994039536
106,49,"CALIFOR","Republican","BILBRAY",0.662999987602234,-0.720000028610229
106,50,"CALIFOR","Democrat","FILNER",-0.639999985694885,0.151999995112419
106,51,"CALIFOR","Republican","CUNNINGHAM",0.476000010967255,0.0829999968409538
106,52,"CALIFOR","Republican","HUNTER",0.566999971866608,0.175999999046326
106,1,"COLORAD","Democrat","DEGETTE",-0.46900001168251,-0.435999989509583
106,2,"COLORAD","Democrat","UDALL  MARK",-0.493000000715256,0.0740000009536743
106,3,"COLORAD","Republican","MCINNIS",0.483000010251999,0.061999998986721
106,4,"COLORAD","Republican","SCHAFFER  B",0.870000004768372,0.493000000715256
106,5,"COLORAD","Republican","HEFLEY",0.71399998664856,0.360000014305115
106,6,"COLORAD","Republican","TANCREDO  T",0.846000015735626,-0.0520000010728836
106,1,"CONNECT","Democrat","LARSON  JOH",-0.377000004053116,-0.142000004649162
106,2,"CONNECT","Democrat","GEJDENSON",-0.458999991416931,-0.0850000008940697
106,3,"CONNECT","Democrat","DELAURO",-0.409999996423721,-0.111000001430511
106,4,"CONNECT","Republican","SHAYS",0.263000011444092,-0.971000015735626
106,5,"CONNECT","Democrat","MALONEY  JA",-0.225999996066093,-0.0430000014603138
106,6,"CONNECT","Republican","JOHNSON  NA",0.204999998211861,-0.51800000667572
106,1,"DELAWAR","Republican","CASTLE",0.386000007390976,-0.816999971866608
106,1,"FLORIDA","Republican","SCARBOROUGH",0.810000002384186,-0.492000013589859
106,2,"FLORIDA","Democrat","BOYD",-0.162000000476837,0.439000010490417
106,3,"FLORIDA","Democrat","BROWN  CORR",-0.418000012636185,0.114000000059605
106,4,"FLORIDA","Republican","FOWLER",0.395999997854233,-0.241999998688698
106,5,"FLORIDA","Democrat","THURMAN",-0.333000004291534,0.303999990224838
106,6,"FLORIDA","Republican","STEARNS",0.662000000476837,0.216999992728233
106,7,"FLORIDA","Republican","MICA",0.573000013828278,0.136000007390976
106,8,"FLORIDA","Republican","MCCOLLUM",0.418000012636185,0.00499999988824129
106,9,"FLORIDA","Republican","BILIRAKIS",0.437999993562698,-0.0320000015199184
106,10,"FLORIDA","Republican","YOUNG  BILL",0.425999999046326,-0.0509999990463257
106,11,"FLORIDA","Democrat","DAVIS  JIM",-0.266000002622604,0.115000002086163
106,12,"FLORIDA","Republican","CANADY",0.43299999833107,0.0599999986588955
106,13,"FLORIDA","Republican","MILLER",0.593999981880188,-0.580999970436096
106,14,"FLORIDA","Republican","GOSS",0.517000019550323,-0.314999997615814
106,15,"FLORIDA","Republican","WELDON",0.617999970912933,0.0759999975562096
106,16,"FLORIDA","Republican","FOLEY",0.44200000166893,-0.479000002145767
106,17,"FLORIDA","Democrat","MEEK",-0.451999992132187,0.025000000372529
106,18,"FLORIDA","Republican","ROS-LEHTINE",0.365000009536743,-0.256000012159348
106,19,"FLORIDA","Democrat","WEXLER",-0.365000009536743,-0.229000002145767
106,20,"FLORIDA","Democrat","DEUTSCH",-0.31700000166893,-0.116999998688698
106,21,"FLORIDA","Republican","DIAZ-BALART",0.360000014305115,-0.184000000357628
106,22,"FLORIDA","Republican","SHAW",0.354000002145767,-0.127000004053116
106,23,"FLORIDA","Democrat","HASTINGS",-0.578999996185303,0.241999998688698
106,1,"GEORGIA","Republican","KINGSTON",0.584999978542328,0.519999980926514
106,2,"GEORGIA","Democrat","BISHOP",-0.270000010728836,0.499000012874603
106,3,"GEORGIA","Republican","COLLINS",0.615000009536743,0.418000012636185
106,4,"GEORGIA","Democrat","MCKINNEY",-0.546000003814697,-0.680000007152557
106,5,"GEORGIA","Democrat","LEWIS  JOHN",-0.592000007629395,-0.202000007033348
106,6,"GEORGIA","Republican","ISAKSON  JO",0.533999979496002,-0.207000002264977
106,7,"GEORGIA","Republican","BARR",0.702000021934509,0.293999999761581
106,8,"GEORGIA","Republican","CHAMBLISS",0.437000006437302,0.351999998092651
106,9,"GEORGIA","Republican","DEAL",0.65200001001358,0.224000006914139
106,10,"GEORGIA","Republican","NORWOOD",0.600000023841858,0.476000010967255
106,11,"GEORGIA","Republican","LINDER",0.666999995708466,0.100000001490116
106,1,"HAWAII","Democrat","ABERCROMBIE",-0.439000010490417,-0.00499999988824129
106,2,"HAWAII","Democrat","MINK",-0.495999991893768,-0.0790000036358833
106,1,"IDAHO","Republican","CHENOWETH",0.802999973297119,0.596000015735626
106,2,"IDAHO","Republican","SIMPSON  MI",0.50900000333786,0.0199999995529652
106,1,"ILLINOI","Democrat","RUSH",-0.499000012874603,-0.301999986171722
106,2,"ILLINOI","Democrat","JACKSON",-0.561999976634979,-0.649999976158142
106,3,"ILLINOI","Democrat","LIPINSKI",-0.174999997019768,0.453000009059906
106,4,"ILLINOI","Democrat","GUTIERREZ",-0.488000005483627,-0.238000005483627
106,5,"ILLINOI","Democrat","BLAGOJEVICH",-0.303000003099442,-0.226999998092651
106,6,"ILLINOI","Republican","HYDE",0.381999999284744,-0.0370000004768372
106,7,"ILLINOI","Democrat","DAVIS  DANN",-0.505999982357025,-0.462999999523163
106,8,"ILLINOI","Republican","CRANE",0.808000028133392,-0.119000002741814
106,9,"ILLINOI","Democrat","SCHAKOWSKY",-0.607999980449677,-0.277999997138977
106,10,"ILLINOI","Republican","PORTER",0.252000004053116,-0.665000021457672
106,11,"ILLINOI","Republican","WELLER",0.512000024318695,-0.164000004529953
106,12,"ILLINOI","Democrat","COSTELLO",-0.32600000500679,0.837000012397766
106,13,"ILLINOI","Republican","BIGGERT  JU",0.578000009059906,-0.819000005722046
106,14,"ILLINOI","Republican","HASTERT",0.533999979496002,0.0570000000298023
106,15,"ILLINOI","Republican","EWING",0.425000011920929,-0.125
106,16,"ILLINOI","Republican","MANZULLO",0.639999985694885,0.0740000009536743
106,17,"ILLINOI","Democrat","EVANS  LANE",-0.439000010490417,-0.148000001907349
106,18,"ILLINOI","Republican","LAHOOD",0.382999986410141,-0.180999994277954
106,19,"ILLINOI","Democrat","PHELPS  DAV",-0.20100000500679,0.754000008106232
106,20,"ILLINOI","Republican","SHIMKUS",0.508000016212463,0.159999996423721
106,1,"INDIANA","Democrat","VISCLOSKY",-0.41100001335144,0.455000013113022
106,2,"INDIANA","Republican","MCINTOSH",0.674000024795532,-0.00499999988824129
106,3,"INDIANA","Democrat","ROEMER",-0.166999995708466,0.321999996900558
106,4,"INDIANA","Republican","SOUDER",0.639999985694885,-0.175999999046326
106,5,"INDIANA","Republican","BUYER",0.546999990940094,0.224000006914139
106,6,"INDIANA","Republican","BURTON",0.694000005722046,0.131999999284744
106,7,"INDIANA","Republican","PEASE",0.52700001001358,-0.163000002503395
106,8,"INDIANA","Republican","HOSTETTLER",0.800999999046326,0.178000003099442
106,9,"INDIANA","Democrat","HILL  BARON",-0.215000003576279,0.428999990224838
106,10,"INDIANA","Democrat","CARSON",-0.462999999523163,-0.217999994754791
106,1,"IOWA","Republican","LEACH  JAME",0.190999999642372,-0.774999976158142
106,2,"IOWA","Republican","NUSSLE",0.508000016212463,-0.12899999320507
106,3,"IOWA","Democrat","BOSWELL",-0.177000001072884,0.263000011444092
106,4,"IOWA","Republican","GANSKE",0.321999996900558,-0.35699999332428
106,5,"IOWA","Republican","LATHAM",0.481000006198883,0.0740000009536743
106,1,"KANSAS","Republican","MORAN",0.5,0.412999987602234
106,2,"KANSAS","Republican","RYUN",0.637000024318695,0.259999990463257
106,3,"KANSAS","Democrat","MOORE  DENN",-0.266999989748001,0.273000001907349
106,4,"KANSAS","Republican","TIAHRT",0.607999980449677,0.19200000166893
106,1,"KENTUCK","Republican","WHITFIELD",0.42399999499321,0.172999992966652
106,2,"KENTUCK","Republican","LEWIS  RON",0.515999972820282,0.412000000476837
106,3,"KENTUCK","Republican","NORTHUP",0.432000011205673,-0.105999998748302
106,4,"KENTUCK","Democrat","LUCAS  KEN",-0.0509999990463257,0.734000027179718
106,5,"KENTUCK","Republican","ROGERS",0.421000003814697,0.186000004410744
106,6,"KENTUCK","Republican","FLETCHER  E",0.368000000715256,0.24600000679493
106,1,"LOUISIA","Republican","VITTER  DAV",0.583000004291534,0.0430000014603138
106,2,"LOUISIA","Democrat","JEFFERSON",-0.419999986886978,0.256999999284744
106,3,"LOUISIA","Republican","TAUZIN",0.43299999833107,0.112999998033047
106,4,"LOUISIA","Republican","MCCRERY",0.46000000834465,0.208000004291534
106,5,"LOUISIA","Republican","COOKSEY",0.441000014543533,-0.0399999991059303
106,6,"LOUISIA","Republican","BAKER",0.504000008106232,0.166999995708466
106,7,"LOUISIA","Democrat","JOHN",-0.114000000059605,0.717000007629395
106,1,"MAINE","Democrat","ALLEN",-0.400000005960464,-0.090999998152256
106,2,"MAINE","Democrat","BALDACCI",-0.326999992132187,0.00600000005215406
106,1,"MARYLAN","Republican","GILCHREST",0.32600000500679,-0.662000000476837
106,2,"MARYLAN","Republican","EHRLICH",0.483000010251999,-0.453999996185303
106,3,"MARYLAN","Democrat","CARDIN",-0.305999994277954,-0.27700001001358
106,4,"MARYLAN","Democrat","WYNN",-0.381999999284744,0.0309999994933605
106,5,"MARYLAN","Democrat","HOYER",-0.351000010967255,0.0920000001788139
106,6,"MARYLAN","Republican","BARTLETT",0.652999997138977,0.0509999990463257
106,7,"MARYLAN","Democrat","CUMMINGS",-0.421000003814697,-0.204999998211861
106,8,"MARYLAN","Republican","MORELLA",0.0590000003576279,-0.971000015735626
106,1,"MASSACH","Democrat","OLVER",-0.561999976634979,-0.135000005364418
106,2,"MASSACH","Democrat","NEAL  RICHA",-0.41100001335144,-0.0270000007003546
106,3,"MASSACH","Democrat","MCGOVERN",-0.512000024318695,-0.168999999761581
106,4,"MASSACH","Democrat","FRANK  BARN",-0.523999989032745,-0.540000021457672
106,5,"MASSACH","Democrat","MEEHAN",-0.377000004053116,-0.58899998664856
106,6,"MASSACH","Democrat","TIERNEY",-0.523000001907349,-0.45100000500679
106,7,"MASSACH","Democrat","MARKEY",-0.521000027656555,-0.361999988555908
106,8,"MASSACH","Democrat","CAPUANO  MI",-0.587000012397766,0.210999995470047
106,9,"MASSACH","Democrat","MOAKLEY",-0.407999992370605,0.0520000010728836
106,10,"MASSACH","Democrat","DELAHUNT",-0.515999972820282,-0.344999998807907
106,1,"MICHIGA","Democrat","STUPAK",-0.391999989748001,0.744000017642975
106,2,"MICHIGA","Republican","HOEKSTRA",0.705999970436096,-0.319999992847443
