"province","district","village.id","age","educ.years","employed","income","violent.exp.ISAF","violent.exp.taliban","list.group","list.response"
"Khost","Khost",1,19,7,1,"2,001-10,000",1,0,"ISAF",2
"Khost","Khost",1,20,0,1,"20,001-30,000",1,0,"ISAF",1
"Khost","Khost",1,18,3,0,"2,001-10,000",0,0,"ISAF",3
"Khost","Khost",1,58,0,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",1,26,12,0,"10,001-20,000",0,0,"ISAF",3
"Khost","Khost",1,39,9,1,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",1,50,8,0,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",1,39,0,1,"10,001-20,000",1,1,"taliban",2
"Khost","Khost",1,28,6,0,"10,001-20,000",0,0,"taliban",1
"Khost","Khost",1,38,10,1,"2,001-10,000",1,1,"taliban",1
"Khost","Khost",1,50,12,0,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",42,24,15,0,"2,001-10,000",0,0,"control",2
"Khost","Khost",42,23,0,0,"2,001-10,000",0,0,"control",2
"Khost","Khost",42,26,0,0,"10,001-20,000",0,0,"control",2
"Khost","Khost",42,35,12,1,"20,001-30,000",1,0,"control",2
"Khost","Khost",42,54,12,0,"20,001-30,000",1,1,"control",2
"Khost","Khost",42,25,11,0,"2,001-10,000",1,0,"control",2
"Khost","Khost",42,18,12,1,"10,001-20,000",1,1,"ISAF",2
"Khost","Khost",42,25,0,0,NA,1,NA,"ISAF",2
"Khost","Khost",42,55,0,0,"less than 2,000",0,0,"ISAF",2
"Khost","Khost",42,39,0,0,"less than 2,000",1,0,"ISAF",2
"Khost","Khost",42,23,0,0,"2,001-10,000",NA,NA,"ISAF",2
"Khost","Khost",42,30,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",42,61,6,0,"10,001-20,000",1,0,"taliban",2
"Khost","Khost",42,32,12,0,"20,001-30,000",0,1,"taliban",2
"Khost","Khost",42,47,0,1,"2,001-10,000",1,1,"taliban",2
"Khost","Khost",42,17,0,0,"2,001-10,000",0,0,"taliban",3
"Khost","Khost",42,24,12,1,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",42,40,12,0,"20,001-30,000",1,0,"taliban",2
"Khost","Khost",49,32,10,1,"2,001-10,000",0,0,"control",3
"Khost","Khost",49,50,0,1,"2,001-10,000",1,0,"control",2
"Khost","Khost",49,26,10,0,"10,001-20,000",0,0,"control",2
"Khost","Khost",49,28,10,0,"2,001-10,000",0,0,"control",3
"Khost","Khost",49,27,10,0,"10,001-20,000",1,1,"control",2
"Khost","Khost",49,35,13,0,"10,001-20,000",1,1,"control",3
"Khost","Khost",49,29,8,1,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,55,10,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,48,13,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,23,0,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,22,0,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,50,0,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",49,30,12,0,"10,001-20,000",1,1,"taliban",3
"Khost","Khost",49,35,10,0,"10,001-20,000",1,1,"taliban",3
"Khost","Khost",49,30,12,1,"10,001-20,000",1,1,"taliban",3
"Khost","Khost",49,45,0,0,"10,001-20,000",1,1,"taliban",3
"Khost","Khost",49,25,12,0,"2,001-10,000",1,1,"taliban",3
"Khost","Khost",49,47,10,0,"2,001-10,000",1,1,"taliban",3
"Khost","Khost",179,21,12,0,"10,001-20,000",0,0,"control",1
"Khost","Khost",179,30,8,0,"2,001-10,000",0,0,"control",3
"Khost","Khost",179,18,9,0,"less than 2,000",0,0,"control",2
"Khost","Khost",179,18,12,0,"less than 2,000",0,0,"control",2
"Khost","Khost",179,24,0,1,"2,001-10,000",0,0,"control",2
"Khost","Khost",179,20,0,1,"20,001-30,000",0,0,"control",2
"Khost","Khost",179,26,0,1,"2,001-10,000",0,0,"ISAF",3
"Khost","Khost",179,19,9,1,"20,001-30,000",0,0,"ISAF",2
"Khost","Khost",179,32,12,0,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",179,18,0,1,"less than 2,000",0,0,"ISAF",2
"Khost","Khost",179,25,12,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",179,26,10,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",179,21,12,0,"less than 2,000",0,0,"taliban",2
"Khost","Khost",179,18,10,1,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",179,30,12,0,"2,001-10,000",0,0,"taliban",3
"Khost","Khost",179,24,0,1,"10,001-20,000",0,0,"taliban",3
"Khost","Khost",179,52,12,1,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",179,18,0,1,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",69,40,9,1,"10,001-20,000",0,0,"control",3
"Khost","Khost",69,50,3,0,"2,001-10,000",0,0,"control",3
"Khost","Khost",69,21,9,0,"10,001-20,000",0,0,"control",2
"Khost","Khost",69,18,10,0,"2,001-10,000",0,0,"control",2
"Khost","Khost",69,22,8,1,"2,001-10,000",0,0,"control",0
"Khost","Khost",69,25,12,0,"2,001-10,000",0,0,"control",2
"Khost","Khost",69,24,9,0,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",69,28,9,1,"10,001-20,000",0,0,"ISAF",3
"Khost","Khost",69,53,8,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Khost",69,21,13,1,"2,001-10,000",1,0,"ISAF",2
"Khost","Khost",69,17,8,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",69,52,9,1,"10,001-20,000",1,0,"ISAF",3
"Khost","Khost",69,28,6,0,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",69,20,11,0,"2,001-10,000",0,0,"taliban",3
"Khost","Khost",69,18,10,0,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",69,48,7,1,"2,001-10,000",0,0,"taliban",1
"Khost","Khost",69,33,14,1,"10,001-20,000",0,0,"taliban",3
"Khost","Khost",69,30,9,0,"2,001-10,000",0,0,"taliban",2
"Khost","Khost",180,30,3,1,"2,001-10,000",1,0,"control",3
"Khost","Khost",180,53,8,0,"10,001-20,000",1,1,"control",3
"Khost","Khost",180,30,12,1,"2,001-10,000",0,0,"control",3
"Khost","Khost",180,48,4,1,"10,001-20,000",0,0,"control",2
"Khost","Khost",180,51,10,1,"10,001-20,000",1,0,"control",3
"Khost","Khost",180,58,12,1,"10,001-20,000",1,0,"control",3
"Khost","Khost",180,38,4,1,"10,001-20,000",1,0,"ISAF",3
"Khost","Khost",180,56,7,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",180,43,12,0,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",180,58,10,0,"10,001-20,000",1,1,"ISAF",2
"Khost","Khost",180,42,10,1,"10,001-20,000",1,1,"ISAF",3
"Khost","Khost",180,59,10,0,"10,001-20,000",0,1,"ISAF",2
"Khost","Khost",180,48,10,1,"10,001-20,000",1,1,"taliban",2
"Khost","Khost",180,53,10,1,"10,001-20,000",1,1,"taliban",3
"Khost","Khost",180,30,6,0,"20,001-30,000",1,1,"taliban",3
"Khost","Khost",180,32,10,1,"20,001-30,000",1,1,"taliban",2
"Khost","Khost",180,33,10,1,"20,001-30,000",1,1,"taliban",3
"Khost","Khost",180,60,6,1,"10,001-20,000",0,0,"taliban",3
"Khost","Khost",106,38,9,0,"10,001-20,000",0,0,"control",3
"Khost","Khost",106,30,11,0,"2,001-10,000",0,0,"control",2
"Khost","Khost",106,20,0,1,"10,001-20,000",0,0,"control",2
"Khost","Khost",106,28,0,0,"10,001-20,000",0,0,"control",2
"Khost","Khost",106,23,0,0,"10,001-20,000",0,0,"control",2
"Khost","Khost",106,18,0,1,"10,001-20,000",0,0,"control",2
"Khost","Khost",106,25,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",106,43,0,0,"20,001-30,000",0,0,"ISAF",2
"Khost","Khost",106,33,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",106,30,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",106,28,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",106,43,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Khost",106,38,0,1,"20,001-30,000",1,0,"taliban",2
"Khost","Khost",106,38,0,0,"10,001-20,000",1,1,"taliban",2
"Khost","Khost",106,30,0,0,"10,001-20,000",0,1,"taliban",2
"Khost","Khost",106,28,0,1,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",106,38,0,0,"10,001-20,000",0,0,"taliban",2
"Khost","Khost",106,18,0,1,"10,001-20,000",0,0,"taliban",2
"Khost","Qalandar",68,25,10,1,"20,001-30,000",1,1,"control",3
"Khost","Qalandar",68,58,10,0,"2,001-10,000",0,0,"control",2
"Khost","Qalandar",68,16,5,0,"10,001-20,000",0,1,"control",1
"Khost","Qalandar",68,55,0,1,"2,001-10,000",0,0,"ISAF",1
"Khost","Qalandar",68,40,0,1,"20,001-30,000",0,1,"ISAF",3
"Khost","Qalandar",68,33,12,1,"2,001-10,000",0,0,"ISAF",0
"Khost","Qalandar",68,43,0,1,"10,001-20,000",1,0,"taliban",2
"Khost","Qalandar",68,28,6,1,"2,001-10,000",0,0,"taliban",3
"Khost","Qalandar",68,30,0,1,"2,001-10,000",0,1,"taliban",1
"Khost","Qalandar",5,40,0,1,"2,001-10,000",1,1,"control",3
"Khost","Qalandar",5,44,5,1,"2,001-10,000",1,0,"control",1
"Khost","Qalandar",5,22,10,0,"2,001-10,000",0,1,"control",0
"Khost","Qalandar",5,23,0,1,"2,001-10,000",1,0,"control",1
"Khost","Qalandar",5,30,12,1,"10,001-20,000",1,0,"control",2
"Khost","Qalandar",5,50,0,1,"2,001-10,000",1,1,"control",2
"Khost","Qalandar",5,35,0,1,"10,001-20,000",1,0,"ISAF",3
"Khost","Qalandar",5,25,10,1,"2,001-10,000",0,0,"ISAF",3
"Khost","Qalandar",5,33,8,1,"2,001-10,000",1,0,"ISAF",0
"Khost","Qalandar",5,26,4,1,"2,001-10,000",0,0,"ISAF",0
"Khost","Qalandar",5,37,0,1,"2,001-10,000",0,0,"ISAF",0
"Khost","Qalandar",5,44,6,1,"10,001-20,000",0,0,"ISAF",0
"Khost","Qalandar",5,42,5,1,"10,001-20,000",1,1,"taliban",2
"Khost","Qalandar",5,39,4,1,"2,001-10,000",0,0,"taliban",1
"Khost","Qalandar",5,24,12,1,"2,001-10,000",0,0,"taliban",3
"Khost","Qalandar",5,20,10,0,"2,001-10,000",1,0,"taliban",1
"Khost","Qalandar",5,23,12,0,"2,001-10,000",0,0,"taliban",3
"Khost","Qalandar",5,25,12,0,"less than 2,000",0,1,"taliban",1
"Khost","Qalandar",43,20,0,1,"10,001-20,000",0,0,"control",3
"Khost","Qalandar",43,22,8,1,"10,001-20,000",0,1,"control",0
"Khost","Qalandar",43,18,0,0,"less than 2,000",1,0,"control",1
"Khost","Qalandar",43,30,11,0,"10,001-20,000",0,1,"control",2
"Khost","Qalandar",43,53,0,0,"20,001-30,000",0,0,"control",2
"Khost","Qalandar",43,22,0,0,"2,001-10,000",0,0,"control",0
"Khost","Qalandar",43,18,0,0,"20,001-30,000",0,NA,"ISAF",2
"Khost","Qalandar",43,18,0,1,"10,001-20,000",0,0,"ISAF",2
"Khost","Qalandar",43,46,0,0,"20,001-30,000",0,0,"ISAF",2
"Khost","Qalandar",43,70,0,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Qalandar",43,50,0,0,"20,001-30,000",0,0,"ISAF",2
"Khost","Qalandar",43,36,0,1,"less than 2,000",0,0,"ISAF",3
"Khost","Qalandar",43,18,0,0,"10,001-20,000",0,0,"taliban",2
"Khost","Qalandar",43,18,10,0,"10,001-20,000",1,0,"taliban",1
"Khost","Qalandar",43,17,0,1,"10,001-20,000",0,1,"taliban",1
"Khost","Qalandar",43,25,6,0,"2,001-10,000",1,1,"taliban",1
"Khost","Qalandar",43,18,9,0,"less than 2,000",1,0,"taliban",2
"Khost","Qalandar",43,30,0,0,"2,001-10,000",0,1,"taliban",1
"Khost","Qalandar",195,25,12,1,"10,001-20,000",0,0,"control",0
"Khost","Qalandar",195,38,9,1,"2,001-10,000",0,0,"control",2
"Khost","Qalandar",195,20,7,1,"10,001-20,000",0,0,"control",1
"Khost","Qalandar",195,50,12,1,"2,001-10,000",0,1,"control",2
"Khost","Qalandar",195,23,9,1,"2,001-10,000",0,0,"control",3
"Khost","Qalandar",195,54,10,1,"less than 2,000",0,0,"control",2
"Khost","Qalandar",195,19,7,1,"less than 2,000",0,0,"ISAF",3
"Khost","Qalandar",195,44,10,0,"less than 2,000",0,0,"ISAF",2
"Khost","Qalandar",195,21,0,0,"less than 2,000",0,0,"ISAF",1
"Khost","Qalandar",195,50,0,0,"less than 2,000",0,0,"ISAF",1
"Khost","Qalandar",195,18,5,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Qalandar",195,45,0,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Qalandar",195,18,7,0,"2,001-10,000",1,0,"taliban",1
"Khost","Qalandar",195,21,0,0,"less than 2,000",0,0,"taliban",1
"Khost","Qalandar",195,28,12,1,"less than 2,000",0,0,"taliban",1
"Khost","Qalandar",195,29,6,0,"20,001-30,000",1,1,"taliban",1
"Khost","Qalandar",195,22,0,0,"2,001-10,000",0,1,"taliban",2
"Khost","Qalandar",195,22,8,1,"2,001-10,000",0,0,"taliban",1
"Khost","Spira",36,60,7,1,"10,001-20,000",0,0,"control",2
"Khost","Spira",36,23,7,1,"2,001-10,000",0,0,"control",1
"Khost","Spira",36,33,9,1,"less than 2,000",0,0,"control",1
"Khost","Spira",36,32,12,1,"2,001-10,000",0,0,"ISAF",3
"Khost","Spira",36,18,11,0,"less than 2,000",0,0,"ISAF",0
"Khost","Spira",36,37,0,0,"less than 2,000",0,0,"ISAF",2
"Khost","Spira",36,33,6,1,"2,001-10,000",0,0,"taliban",2
"Khost","Spira",36,29,11,1,"10,001-20,000",0,0,"taliban",3
"Khost","Spira",36,49,0,0,"2,001-10,000",0,0,"taliban",1
"Khost","Spira",107,43,4,1,"less than 2,000",0,0,"control",1
"Khost","Spira",107,25,0,1,"less than 2,000",0,0,"control",2
"Khost","Spira",107,37,12,1,"10,001-20,000",0,1,"control",2
"Khost","Spira",107,63,5,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Spira",107,21,0,0,"less than 2,000",0,0,"ISAF",1
"Khost","Spira",107,27,12,1,"10,001-20,000",0,1,"ISAF",0
"Khost","Spira",107,25,12,1,"10,001-20,000",0,0,"taliban",3
"Khost","Spira",107,33,0,0,"less than 2,000",0,0,"taliban",2
"Khost","Spira",107,33,9,1,"over 30,000",0,0,"taliban",1
"Khost","Spira",157,45,2,1,"2,001-10,000",0,0,"control",1
"Khost","Spira",157,26,0,1,"less than 2,000",0,1,"control",3
"Khost","Spira",157,33,12,1,"10,001-20,000",0,0,"control",0
"Khost","Spira",157,23,0,0,"2,001-10,000",1,1,"ISAF",2
"Khost","Spira",157,61,0,1,"10,001-20,000",1,1,"ISAF",1
"Khost","Spira",157,39,5,1,"less than 2,000",1,1,"ISAF",2
"Khost","Spira",157,44,12,1,"2,001-10,000",1,1,"taliban",1
"Khost","Spira",157,20,0,1,"2,001-10,000",1,1,"taliban",2
"Khost","Spira",157,30,12,1,"over 30,000",1,1,"taliban",1
"Khost","Spira",141,18,7,1,"2,001-10,000",0,0,"control",0
"Khost","Spira",141,46,0,1,"2,001-10,000",0,0,"control",1
"Khost","Spira",141,30,0,0,"2,001-10,000",0,0,"control",1
"Khost","Spira",141,62,0,1,"2,001-10,000",0,0,"control",2
"Khost","Spira",141,18,10,0,"10,001-20,000",0,0,"control",0
"Khost","Spira",141,60,4,0,"20,001-30,000",0,0,"control",3
"Khost","Spira",141,25,10,1,"2,001-10,000",0,0,"ISAF",0
"Khost","Spira",141,53,0,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Spira",141,58,6,1,"20,001-30,000",0,1,"ISAF",0
"Khost","Spira",141,28,0,1,"10,001-20,000",0,0,"ISAF",0
"Khost","Spira",141,53,9,1,"20,001-30,000",0,0,"ISAF",0
"Khost","Spira",141,48,7,1,"10,001-20,000",0,0,"ISAF",1
"Khost","Spira",141,24,12,1,"20,001-30,000",0,0,"taliban",2
"Khost","Spira",141,21,12,1,"20,001-30,000",0,0,"taliban",1
"Khost","Spira",141,55,4,1,"10,001-20,000",1,0,"taliban",1
"Khost","Spira",141,50,0,1,"2,001-10,000",1,0,"taliban",3
"Khost","Spira",141,41,0,1,"2,001-10,000",0,0,"taliban",2
"Khost","Spira",141,23,8,1,"10,001-20,000",1,0,"taliban",3
"Khost","Spira",149,26,0,0,"less than 2,000",0,0,"control",1
"Khost","Spira",149,30,5,0,"2,001-10,000",1,1,"control",2
"Khost","Spira",149,50,8,0,"2,001-10,000",0,0,"control",0
"Khost","Spira",149,21,12,1,"2,001-10,000",0,0,"control",2
"Khost","Spira",149,32,10,1,"2,001-10,000",0,1,"control",3
"Khost","Spira",149,18,9,0,"less than 2,000",0,0,"control",0
"Khost","Spira",149,63,0,0,NA,NA,NA,"ISAF",2
"Khost","Spira",149,39,8,0,NA,0,0,"ISAF",3
"Khost","Spira",149,24,6,0,NA,0,0,"ISAF",3
"Khost","Spira",149,25,8,0,"less than 2,000",0,0,"ISAF",1
"Khost","Spira",149,29,6,0,NA,0,0,"ISAF",2
"Khost","Spira",149,45,0,0,NA,0,1,"ISAF",1
"Khost","Spira",149,37,8,1,"2,001-10,000",0,0,"taliban",2
"Khost","Spira",149,53,0,0,NA,0,0,"taliban",1
"Khost","Spira",149,20,8,0,NA,0,0,"taliban",1
"Khost","Spira",149,30,0,0,"less than 2,000",0,1,"taliban",1
"Khost","Spira",149,25,4,0,NA,1,0,"taliban",2
"Khost","Spira",149,36,12,1,"2,001-10,000",0,0,"taliban",1
"Khost","Spira",58,30,9,1,"10,001-20,000",0,1,"control",2
"Khost","Spira",58,55,7,1,"2,001-10,000",0,0,"control",0
"Khost","Spira",58,52,5,1,"2,001-10,000",1,0,"control",0
"Khost","Spira",58,27,7,0,"2,001-10,000",1,0,"control",3
"Khost","Spira",58,30,0,0,"less than 2,000",0,1,"control",0
"Khost","Spira",58,51,6,1,"2,001-10,000",1,0,"control",0
"Khost","Spira",58,22,0,1,"10,001-20,000",1,0,"ISAF",1
"Khost","Spira",58,21,5,0,"2,001-10,000",1,0,"ISAF",0
"Khost","Spira",58,52,4,0,"less than 2,000",1,0,"ISAF",0
"Khost","Spira",58,41,12,0,"less than 2,000",0,1,"ISAF",1
"Khost","Spira",58,20,7,0,"2,001-10,000",1,0,"ISAF",1
"Khost","Spira",58,53,8,1,"2,001-10,000",0,0,"ISAF",0
"Khost","Spira",58,39,4,0,"less than 2,000",1,0,"taliban",1
"Khost","Spira",58,36,8,1,"10,001-20,000",1,0,"taliban",3
"Khost","Spira",58,20,5,0,"less than 2,000",1,0,"taliban",3
"Khost","Spira",58,50,0,1,"2,001-10,000",1,0,"taliban",1
"Khost","Spira",58,49,12,0,"less than 2,000",0,0,"taliban",1
"Khost","Spira",58,26,9,1,"2,001-10,000",0,0,"taliban",2
"Khost","Spira",186,35,0,0,"2,001-10,000",0,0,"control",1
"Khost","Spira",186,25,10,0,"10,001-20,000",0,0,"control",1
"Khost","Spira",186,30,5,0,"less than 2,000",0,0,"control",2
"Khost","Spira",186,27,10,1,"2,001-10,000",0,0,"control",2
"Khost","Spira",186,70,0,1,"10,001-20,000",0,0,"control",2
"Khost","Spira",186,25,5,1,"20,001-30,000",0,0,"control",2
"Khost","Spira",186,50,0,0,"20,001-30,000",1,0,"ISAF",2
"Khost","Spira",186,60,0,1,"10,001-20,000",0,0,"ISAF",2
"Khost","Spira",186,25,2,1,"20,001-30,000",0,1,"ISAF",2
"Khost","Spira",186,27,5,1,"10,001-20,000",0,0,"ISAF",2
"Khost","Spira",186,45,10,1,"10,001-20,000",0,0,"ISAF",2
"Khost","Spira",186,18,0,1,"10,001-20,000",1,0,"ISAF",2
"Khost","Spira",186,70,0,0,"20,001-30,000",0,0,"taliban",2
"Khost","Spira",186,42,5,0,"10,001-20,000",0,0,"taliban",2
"Khost","Spira",186,31,0,0,"20,001-30,000",0,0,"taliban",2
"Khost","Spira",186,28,0,1,"20,001-30,000",0,0,"taliban",2
"Khost","Spira",186,41,10,1,"10,001-20,000",0,0,"taliban",2
"Khost","Spira",186,50,5,0,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",73,30,12,1,"10,001-20,000",0,1,"control",3
"Khost","Tani",73,23,0,0,"10,001-20,000",0,0,"control",0
"Khost","Tani",73,36,11,1,"10,001-20,000",0,0,"control",0
"Khost","Tani",73,54,14,0,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",73,20,12,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Tani",73,27,10,1,"2,001-10,000",1,1,"ISAF",3
"Khost","Tani",73,22,12,0,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",73,23,8,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",73,37,14,0,"10,001-20,000",0,0,"taliban",3
"Khost","Tani",125,53,10,0,"2,001-10,000",0,1,"control",0
"Khost","Tani",125,37,10,0,"10,001-20,000",0,0,"control",2
"Khost","Tani",125,28,0,1,"10,001-20,000",0,0,"control",0
"Khost","Tani",125,22,12,0,"20,001-30,000",0,1,"ISAF",1
"Khost","Tani",125,40,11,1,"10,001-20,000",1,0,"ISAF",2
"Khost","Tani",125,35,0,1,"2,001-10,000",0,0,"ISAF",3
"Khost","Tani",125,30,10,1,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",125,18,10,0,"10,001-20,000",1,0,"taliban",3
"Khost","Tani",125,36,7,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",77,18,10,0,"2,001-10,000",0,0,"control",0
"Khost","Tani",77,31,0,1,"10,001-20,000",0,0,"control",2
"Khost","Tani",77,35,13,1,"20,001-30,000",0,0,"control",3
"Khost","Tani",77,38,12,1,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",77,28,11,0,"2,001-10,000",0,0,"ISAF",3
"Khost","Tani",77,29,10,0,"10,001-20,000",0,0,"ISAF",1
"Khost","Tani",77,29,9,1,"2,001-10,000",1,1,"taliban",2
"Khost","Tani",77,25,8,0,"2,001-10,000",0,1,"taliban",1
"Khost","Tani",77,17,9,0,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",37,19,10,0,"2,001-10,000",0,1,"control",2
"Khost","Tani",37,35,11,0,"10,001-20,000",0,0,"control",1
"Khost","Tani",37,50,0,1,"10,001-20,000",1,0,"control",1
"Khost","Tani",37,29,0,1,"20,001-30,000",0,0,"ISAF",1
"Khost","Tani",37,27,0,0,"2,001-10,000",0,0,"ISAF",2
"Khost","Tani",37,23,11,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Tani",37,27,10,1,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",37,47,11,0,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",37,34,0,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",117,17,10,0,"2,001-10,000",0,0,"control",0
"Khost","Tani",117,19,12,0,"2,001-10,000",0,0,"control",2
"Khost","Tani",117,29,6,0,"2,001-10,000",0,0,"control",1
"Khost","Tani",117,39,9,1,"10,001-20,000",0,0,"ISAF",3
"Khost","Tani",117,40,12,1,"10,001-20,000",0,0,"ISAF",1
"Khost","Tani",117,27,0,0,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",117,35,0,1,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",117,50,5,1,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",117,58,0,1,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",55,26,14,1,"10,001-20,000",0,0,"control",3
"Khost","Tani",55,30,4,1,"10,001-20,000",1,0,"control",1
"Khost","Tani",55,30,0,1,"2,001-10,000",0,0,"control",2
"Khost","Tani",55,36,4,0,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",55,62,0,0,"2,001-10,000",0,0,"ISAF",2
"Khost","Tani",55,33,0,1,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",55,20,8,1,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",55,19,10,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",55,31,12,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",59,24,10,1,"2,001-10,000",0,0,"control",3
"Khost","Tani",59,31,0,1,"2,001-10,000",0,0,"control",0
"Khost","Tani",59,58,0,1,"10,001-20,000",0,0,"control",3
"Khost","Tani",59,20,11,0,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",59,30,5,0,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",59,28,0,1,"2,001-10,000",1,0,"ISAF",1
"Khost","Tani",59,39,0,1,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",59,17,9,0,"10,001-20,000",0,0,"taliban",3
"Khost","Tani",59,22,0,0,"2,001-10,000",0,0,"taliban",1
"Khost","Tani",198,28,3,0,"less than 2,000",0,0,"control",2
"Khost","Tani",198,20,0,0,"less than 2,000",0,0,"control",1
"Khost","Tani",198,21,0,1,"less than 2,000",0,0,"control",2
"Khost","Tani",198,20,2,1,"10,001-20,000",0,0,"control",2
"Khost","Tani",198,28,0,0,"2,001-10,000",0,0,"control",0
"Khost","Tani",198,28,0,1,"2,001-10,000",0,0,"control",1
"Khost","Tani",198,20,3,1,"10,001-20,000",0,0,"ISAF",1
"Khost","Tani",198,21,6,0,"10,001-20,000",0,0,"ISAF",2
"Khost","Tani",198,25,0,1,"less than 2,000",0,0,"ISAF",2
"Khost","Tani",198,20,7,0,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",198,25,5,0,"2,001-10,000",0,0,"ISAF",0
"Khost","Tani",198,43,2,1,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",198,21,0,0,"less than 2,000",0,0,"taliban",1
"Khost","Tani",198,19,4,1,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",198,23,6,0,"less than 2,000",1,0,"taliban",1
"Khost","Tani",198,23,4,1,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",198,20,0,0,"2,001-10,000",1,1,"taliban",1
"Khost","Tani",198,45,8,1,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",109,17,5,0,"less than 2,000",0,0,"control",3
"Khost","Tani",109,35,12,0,"less than 2,000",0,0,"control",0
"Khost","Tani",109,24,0,0,"2,001-10,000",0,1,"control",0
"Khost","Tani",109,25,0,0,"20,001-30,000",0,0,"control",0
"Khost","Tani",109,25,2,0,"20,001-30,000",0,0,"control",3
"Khost","Tani",109,50,0,0,"10,001-20,000",1,1,"control",0
"Khost","Tani",109,55,0,0,"less than 2,000",0,0,"ISAF",1
"Khost","Tani",109,24,0,1,"2,001-10,000",1,0,"ISAF",1
"Khost","Tani",109,25,7,0,"2,001-10,000",0,0,"ISAF",0
"Khost","Tani",109,33,8,0,"20,001-30,000",0,0,"ISAF",2
"Khost","Tani",109,28,0,1,"less than 2,000",0,0,"ISAF",3
"Khost","Tani",109,29,4,0,"over 30,000",0,0,"ISAF",0
"Khost","Tani",109,30,6,0,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",109,35,3,0,"less than 2,000",0,0,"taliban",1
"Khost","Tani",109,30,0,1,"over 30,000",0,0,"taliban",1
"Khost","Tani",109,45,0,0,"less than 2,000",0,0,"taliban",1
"Khost","Tani",109,50,0,0,"less than 2,000",0,0,"taliban",1
