"admin","biryr","birpop","han","sex","teasown","orch","cashcrop","post"
452229,1983,85,0,0.576470613,0,0.029999999,1.179999948,1
320811,1983,19,1,0.421052635,0,0,1.060000062,1
320611,1983,NA,1,0.461538464,0,0,0.569999993,1
532325,1983,8,0,0.5,0,0.100000001,1.639999986,1
352103,1983,61,1,0.44262296,0,0,0,1
412725,1983,161,1,0.54037267,0,0.02,0.379999995,1
410880,1983,206,1,0.514563084,0,0,0,1
433122,1983,34,0.764705896,0.558823526,0,1.190000057,3.220000267,1
350123,1983,45,0.977777779,0.466666669,0,0,0.990000069,1
320222,1983,57,1,0.438596487,0,0,0,1
430111,1983,34,1,0.617647052,0.01,0,1.99000001,1
342923,1983,21,1,0.571428597,0.079999998,0,1.029999971,1
321102,1983,NA,1,0,0,0.02,1.589999914,1
510902,1983,280,1,0.546428561,0,0,0.390000015,1
610113,1983,63,1,0.492063493,0,0.25999999,1.269999981,1
522125,1983,65,0.384615391,0.55384618,0,0,2.50999999,1
513430,1983,7,0,0.428571433,0,0,0.5,1
612330,1983,8,1,0.625,0,0.119999997,0.589999974,1
612627,1983,6,1,0.666666687,0,0.790000021,3.380000114,1
512926,1983,105,1,0.552380979,0,0,0,1
422726,1983,36,1,0.583333313,0,0,0,1
440229,1983,42,1,0.523809552,0,0.129999995,2.890000105,1
413023,1983,71,1,0.492957741,0.129999995,0.01,0.849999964,1
320121,1983,NA,1,0.541666687,0,0.01,1,1
533123,1983,96,0.166666672,0.583333313,0.25999999,0.109999999,4.269999981,1
342524,1983,89,0.988764048,0.57303369,0.439999998,0.01,1.25999999,1
340323,1983,111,1,0.504504502,0,0,1.419999957,1
320911,1983,203,1,0.527093589,0,0,0,1
452201,1983,69,0.231884062,0.521739125,0,0.029999999,0.850000024,1
510822,1983,34,0.970588207,0.529411793,0.01,0,0.529999971,1
342324,1983,71,1,0.549295783,0,0,0,1
441227,1983,112,1,0.446428567,0,0,0,1
370811,1983,44,1,0.522727251,0,0.039999999,0.459999979,1
370724,1983,101,1,0.465346545,0,0.400000006,1.25999999,1
350302,1983,14,1,0.571428597,0,0,1.029999971,1
422223,1983,95,0.989473701,0.557894766,0,0,0,1
610124,1983,83,1,0.566265047,0,0.819999993,1.690000057,1
610302,1983,38,1,0.684210539,0,0.790000021,2.299999952,1
341021,1983,117,1,0.461538464,1.330000043,0.079999998,3.510000229,1
370831,1983,112,1,0.616071403,0,0.860000014,1.870000005,1
512221,1983,122,1,0.565573752,0,0,0,1
320405,1983,1,1,0,0,0,0.800000012,1
370921,1983,158,1,0.443037987,0,0.159999996,0.669999957,1
511130,1983,10,1,0.800000012,0.01,0.07,0.519999981,1
410926,1983,63,1,0.460317463,0,0.01,0.099999994,1
432826,1983,46,1,0.608695626,0,0,0,1
412701,1983,32,1,0.625,0,0.07,0.620000005,1
411224,1983,43,1,0.581395328,0,0.090000004,1.039999962,1
430102,1983,1,1,1,0,0,2.379999876,1
342623,1983,146,1,0.541095912,0.01,0,1.399999976,1
532531,1983,39,0,0.461538464,0.360000014,0,1.200000048,1
440303,1983,3,1,0.333333343,0.25,0,6.849999905,1
332529,1983,18,0.944444418,0.5,0.059999999,0.519999981,1.75999999,1
612723,1983,49,0.979591846,0.612244904,0,0.219999999,0.569999993,1
441229,1983,40,1,0.600000024,0,0,0,1
352201,1983,91,0.945054948,0.571428597,0,0,0.339999974,1
510227,1983,80,1,0.662500024,0,0,0,1
370202,1983,1,1,1,0,0,0,1
410426,1983,117,1,0.504273534,0,0,0,1
522201,1983,26,0,0.5,0,0,0.519999981,1
512226,1983,74,1,0.486486495,0,0,0,1
342223,1983,190,1,0.568421066,0,0,0,1
522628,1983,75,0.25333333,0.49333334,0,0,0.589999974,1
422432,1983,103,1,0.495145619,0,0,0,1
612622,1983,24,1,0.666666687,0,2.630000114,6.190000534,1
420802,1983,2,1,0.5,0,0.150000006,1.190000057,1
362432,1983,34,1,0.529411793,0.01,0.119999997,1.50999999,1
512222,1983,149,1,0.630872488,0,0,0,1
350480,1983,57,1,0.578947365,0,0,0,1
440803,1983,2,1,1,0,0,0.680000007,1
533325,1983,35,0.085714288,0.54285717,0,0.280000001,1.369999886,1
420121,1983,78,1,0.56410259,0,0,0,1
370830,1983,83,1,0.554216862,0,0.01,0.220000014,1
510625,1983,47,1,0.510638297,0,0,0,1
340721,1983,61,1,0.606557369,0.01,0.01,0.540000021,1
410222,1983,153,1,0.53594774,0,0.07,0.690000057,1
532326,1983,15,0,0.466666669,0,0.189999998,1.669999957,1
513022,1983,117,1,0.555555582,0.02,0.01,0.689999938,1
350430,1983,19,1,0.526315808,0,0,0.949999988,1
513432,1983,13,0,0.769230783,0,0.079999998,0.439999998,1
362126,1983,41,1,0.682926834,0.150000006,0.389999986,1.629999995,1
422601,1983,74,1,0.5,0,0,0,1
320324,1983,214,1,0.514018714,0,0.059999999,0.49000001,1
420682,1983,114,0.991228044,0.535087705,0,0.239999995,1.189999938,1
320104,1983,NA,1,1,0,0,1.879999995,1
511025,1983,120,1,0.508333325,0,0.050000001,0.230000004,1
412923,1983,73,1,0.602739751,0,0,0,1
422125,1983,87,1,0.505747139,0,0,0,1
430121,1983,119,1,0.588235319,0.039999999,0.050000001,0.850000024,1
440622,1983,243,1,0.530864179,0,0,0,1
612730,1983,5,1,0.400000006,0,3.599999905,8.569999695,1
320321,1983,153,1,0.4379085,0,0.469999999,1.269999981,1
330328,1983,53,0.849056602,0.547169805,0.02,0.090000004,0.439999998,1
513223,1983,13,0,0.615384638,0,1.039999962,2.690000057,1
362523,1983,17,1,0.411764711,0,0.090000004,2.309999943,1
432501,1983,41,1,0.536585391,0.01,0.029999999,0.579999983,1
372831,1983,132,1,0.386363626,0,0,0,1
320380,1983,95,1,0.473684222,0,0,0,1
533527,1983,27,0,0.481481493,0.74000001,0.050000001,9.090000153,1
352227,1983,107,1,0.560747683,0,0,0.319999993,1
532224,1983,243,0.950617313,0.534979403,0,0,0,1
340827,1983,198,1,0.545454562,0,0,0.300000012,1
513428,1983,4,0,0.5,0,0.029999999,1.120000005,1
452331,1983,18,0.222222224,0.666666687,0.01,0.50999999,1.679999948,1
321111,1983,2,1,0,0,0.090000004,2.110000134,1
372323,1983,49,1,0.53061223,0,1.840000033,4.850000381,1
370404,1983,58,1,0.551724136,0,0.25999999,1.480000019,1
522127,1983,41,0.975609779,0.707317054,0,0,1.209999919,1
422723,1983,84,1,0.535714269,0,0,0,1
422405,1983,81,1,0.493827164,0,0,0,1
330206,1983,54,1,0.481481493,0.109999999,0.360000014,1.5,1
320925,1983,NA,1,0.547368407,0,0.029999999,0.769999981,1
532624,1983,76,0.434210539,0.657894731,0.050000001,0.02,0.960000038,1
320323,1983,305,1,0.478688538,0,0.119999997,1.039999962,1
432922,1983,148,0.972972989,0.439189196,0,0,0,1
510724,1983,33,0.939393938,0.333333343,0.029999999,0.02,0.399999976,1
320811,1983,NA,1,0.421052635,0,0,1.060000062,1
320880,1983,135,1,0.503703713,0,0,0,1
320281,1983,44,1,0.522727251,0,0.01,0.689999998,1
522632,1983,75,0.306666672,0.479999989,0,0,0.589999974,1
362130,1983,118,0.974576294,0.533898294,0.039999999,0.639999986,4.449999809,1
513425,1983,45,0.622222245,0.466666669,0,0.119999997,2.230000019,1
441222,1983,58,1,0.551724136,0,0,0,1
532925,1983,34,1,0.588235319,0.039999999,0.109999999,1.340000033,1
612724,1983,107,1,0.542056084,0,0.079999998,0.629999936,1
441425,1983,211,1,0.51184833,0,0,0,1
510525,1983,122,0.959016383,0.532786906,0.01,0.01,1.230000019,1
513429,1983,26,0,0.538461566,0,0,0.639999986,1
320826,1983,189,1,0.507936537,0,0.07,0.700000048,1
432301,1983,32,1,0.53125,0,0,0,1
532627,1983,251,0.310756981,0.490039855,0.079999998,0.02,0.889999986,1
372431,1983,47,1,0.46808511,0,0,0,1
440821,1983,75,1,0.413333327,0,0,0,1
370702,1983,41,1,0.658536613,0,0.379999995,1.699999928,1
350427,1983,10,1,0.400000006,0,0,0.5,1
610402,1983,51,1,0.627451003,0,0.730000019,2.539999962,1
330104,1983,22,1,0.590909064,0.01,0,3.369999886,1
432823,1983,114,1,0.61403507,0,0,0,1
532522,1983,2,1,0,0.01,0.25,2.640000105,1
441624,1983,108,1,0.509259284,0.02,0.01,0.300000012,1
522525,1983,56,0.785714269,0.517857134,0,0,0,1
422327,1983,131,1,0.51145041,0,0,0,1
522121,1983,252,1,0.515873015,0,0,1.129999995,1
320104,1983,1,1,1,0,0,1.879999995,1
433029,1983,59,0.288135588,0.525423706,0,0.49000001,1.580000043,1
510222,1983,95,1,0.410526305,0,0,0,1
321025,1983,NA,1,0.5,0,0,0,1
512322,1983,71,1,0.605633795,0,0,0,1
452724,1983,79,0,0.58227849,0.01,0.07,0.970000029,1
532726,1983,45,0.377777785,0.444444448,0.300000012,0.039999999,2.420000076,1
320405,1983,1,1,0,0,0,0.800000012,1
320114,1983,NA,1,0.666666687,0,0.039999999,2.179999828,1
532428,1983,54,0.388888896,0.555555582,0.07,0.090000004,2.75,1
433126,1983,7,0.142857149,0.714285731,1.549999952,0.439999998,4.75,1
370303,1983,16,1,0.375,0,0.239999995,0.730000019,1
330922,1983,5,1,0.400000006,0,0.059999999,0.199999988,1
320923,1983,198,1,0.575757563,0,0.01,0.439999998,1
362532,1983,26,1,0.5,0,0.75,3.690000057,1
452324,1983,74,1,0.554054081,0,0.50999999,1.25999999,1
533121,1983,141,0.659574449,0.595744669,0.629999995,0.079999998,4.850000381,1
410621,1983,50,1,0.560000002,0,0.029999999,0.24000001,1
362137,1983,81,1,0.567901254,0,0.01,1.210000038,1
412324,1983,108,1,0.453703701,0,0.02,0.149999991,1
432930,1983,187,0.983957231,0.56684494,0,0,0,1
321121,1983,NA,1,0.545454562,0.029999999,0.01,0.569999993,1
441421,1983,86,1,0.465116292,0.029999999,2.700000048,6.25,1
420102,1983,1,1,1,0,0,5.630000114,1
441622,1983,255,1,0.525490224,0,0.039999999,0.389999986,1
532923,1983,9,1,0.333333343,0,0.059999999,1.319999933,1
320122,1983,NA,1,0.617647052,0.039999999,0.039999999,1.299999952,1
452322,1983,44,0.977272749,0.477272719,0,0.529999971,1.779999971,1
441523,1983,96,1,0.65625,0.02,2.039999962,4.75,1
422626,1983,75,1,0.50666666,0,0,0,1
411223,1983,142,1,0.457746476,0,0,0,1
320721,1983,91,1,0.516483545,0,0.100000001,0.629999995,1
513001,1983,4,1,0.5,0,0.090000004,1.269999981,1
320827,1983,NA,1,0.46875,0,0,0,1
362422,1983,53,1,0.490566045,0,0.119999997,0.860000014,1
441621,1983,93,1,0.602150559,0.01,0.349999994,1.169999957,1
512324,1983,112,1,0.580357134,0,0,0,1
422322,1983,45,1,0.333333343,0.050000001,0.01,1.700000048,1
532228,1983,9,1,0.444444448,0,0.180000007,2.870000124,1
532125,1983,115,0.965217412,0.600000024,0,0.01,0.829999983,1
452824,1983,156,1,0.5,0,0,0,1
512224,1983,73,1,0.506849289,0,0,0,1
320423,1983,70,1,0.514285743,0,0,0,1
511180,1983,4,1,0.25,0,0,0,1
352625,1983,87,1,0.586206913,0,0,0.560000062,1
510802,1983,58,1,0.637931049,0,0.02,0.49000001,1
320723,1983,NA,1,0.50359714,0,0.029999999,0.560000002,1
452328,1983,10,0.200000003,0.699999988,0.01,0.649999976,1.829999924,1
452132,1983,171,0.263157904,0.53801167,0,0.189999998,2.440000057,1
412321,1983,141,1,0.503546119,0,0.109999999,0.389999986,1
362136,1983,75,1,0.573333323,0.01,2.039999962,4.829999924,1
422729,1983,47,0.361702114,0.489361703,0,0,0,1
420303,1983,10,1,0.300000012,0.029999999,0.079999998,1.950000048,1
512923,1983,138,1,0.586956501,0,0,0,1
512532,1983,88,0.977272749,0.602272749,0.219999999,0,1.279999971,1
362201,1983,130,1,0.530769229,0,0,0.75999999,1
511023,1983,175,1,0.537142873,0,0.029999999,0.310000002,1
532130,1983,41,0.756097555,0.414634138,0,0.02,2.159999847,1
422431,1983,165,0.921212137,0.5090909,0,0,0,1
452727,1983,34,0.029411765,0.5,0,0.01,0.590000033,1
512531,1983,83,1,0.457831323,0.079999998,0.01,0.579999983,1
512225,1983,146,1,0.623287678,0,0,0,1
410711,1983,15,1,0.400000006,0,0,1.24000001,1
330225,1983,154,1,0.512987018,0.01,0.430000007,1.319999933,1
340205,1983,17,1,0.352941185,0,0,0,1
362334,1983,54,1,0.592592597,1.970000029,0,4.230000019,1
412325,1983,157,1,0.528662443,0,0.02,0.239999995,1
430225,1983,39,1,0.538461566,0.02,0.289999992,1.019999981,1
360311,1983,612,1,0.46405229,0,0.02,0.560000002,1
422822,1983,63,0.714285731,0.539682567,0.039999999,0.02,1.230000019,1
532231,1983,136,0.676470578,0.54411763,0,0.01,1.149999976,1
511112,1983,12,1,0.333333343,0.02,0.050000001,0.539999962,1
350128,1983,29,0.793103456,0.482758611,0,0,0.219999999,1
510811,1983,12,1,0.5,0,0.02,0.75,1
360480,1983,116,1,0.594827592,0,0,0,1
512530,1983,60,1,0.449999988,0.029999999,0.07,0.629999995,1
320581,1983,71,1,0.535211265,0,0,1.279999971,1
433023,1983,59,0.813559294,0.525423706,0,0.129999995,0.820000052,1
452327,1983,53,1,0.660377383,0,0.209999993,0.560000002,1
513435,1983,20,0,0.600000024,0,0,0.319999993,1
320922,1983,229,1,0.541484714,0,0.029999999,0.519999981,1
320623,1983,NA,1,0.64864862,0,0.02,0.810000002,1
412328,1983,161,1,0.596273303,0,0.039999999,0.430000007,1
430123,1983,320,1,0.515625,0,0,0,1
342422,1983,244,1,0.549180329,0,0.029999999,0.720000029,1
513225,1983,7,0.857142866,0.571428597,0,0.159999996,0.75999999,1
412326,1983,125,1,0.560000002,0,0.150000006,0.50999999,1
530111,1983,6,0.833333313,0.5,0,0.129999995,1.640000105,1
440504,1983,1,1,0,0,0,0,1
412724,1983,186,1,0.537634432,0,0.230000004,0.590000033,1
320423,1983,NA,1,0.514285743,0,0,0,1
340304,1983,16,1,0.75,0,0,0,1
320323,1983,305,1,0.478688538,0,0.119999997,1.039999962,1
350525,1983,151,1,0.470198661,0,0,0.289999992,1
513326,1983,3,0,0.333333343,0,0.02,0.280000001,1
320111,1983,13,1,0.538461566,0,0,1.449999928,1
320829,1983,45,1,0.533333361,0,0.01,1.590000033,1
452632,1983,52,0.288461536,0.557692289,0.01,0.119999997,2.25999999,1
450502,1983,6,1,0.666666687,0,0.119999997,1.980000019,1
350321,1983,245,1,0.51836735,0,0,0.340000004,1
320280,1983,90,1,0.455555558,0,0,0,1
342531,1983,45,1,0.400000006,0.25,0,1.230000019,1
522324,1983,77,0.506493509,0.571428597,0,0,0.699999988,1
510821,1983,40,1,0.574999988,0.01,0.02,0.779999971,1
610426,1983,34,1,0.558823526,0,1.460000038,4.319999695,1
532131,1983,20,1,0.800000012,0,0.02,0.50999999,1
452226,1983,125,0.039999999,0.560000002,0,0.050000001,1.930000067,1
350127,1983,223,1,0.51121074,0,0,0,1
370322,1983,41,1,0.48780489,0,0.639999986,1.880000114,1
330424,1983,34,1,0.588235319,0.01,0.07,2.120000124,1
321011,1983,32,1,0.65625,0,0,1.590000033,1
532122,1983,181,0.950276256,0.546961308,0,0.01,0.970000029,1
411221,1983,36,1,0.555555582,0,1.149999976,3.389999866,1
511133,1983,19,0.684210539,0.578947365,0.170000002,0.01,0.910000026,1
350303,1983,48,1,0.479166657,0,0,0.119999997,1
520112,1983,20,1,0.349999994,0,0,1.340000033,1
340104,1983,1,1,1,0,0,0,1
430426,1983,103,1,0.514563084,0,0.090000004,0.730000019,1
522528,1983,57,0.315789461,0.543859661,0,0,1.039999962,1
362329,1983,107,1,0.560747683,0,0,0.659999967,1
532328,1983,16,0.0625,0.4375,0,0.029999999,2.519999981,1
320621,1983,65,1,0.523076952,0,0.01,1.269999981,1
320113,1983,5,1,0.400000006,0.01,0.02,1.669999838,1
532822,1983,53,0.226415098,0.547169805,2.619999886,0.100000001,8.659999847,1
440521,1983,178,1,0.584269643,0,0,0,1
330211,1983,25,1,0.400000006,0.01,0.400000006,2.049999952,1
320829,1983,NA,1,0.533333361,0,0.01,1.590000033,1
320829,1983,45,1,0.533333361,0,0.01,1.590000033,1
452802,1983,137,0.766423345,0.678832114,0,0,0,1
342321,1983,62,0.983870983,0.5,0,0,0,1
410521,1983,175,1,0.519999981,0,0,0,1
510824,1983,96,1,0.489583343,0,0.129999995,0.980000019,1
320581,1983,NA,1,0.535211265,0,0,1.279999971,1
412823,1983,90,1,0.455555558,0,0.02,0.300000012,1
512927,1983,129,1,0.550387621,0,0,0,1
440524,1983,669,1,0.509715974,0,0,0,1
321011,1983,NA,1,0.65625,0,0,1.590000033,1
320211,1983,10,1,0.600000024,0,0.079999998,0.459999979,1
610114,1983,27,1,0.592592597,0,0.379999995,1.360000014,1
320302,1983,NA,1,1,0,0.029999999,0.529999971,1
513334,1983,6,0,0.666666687,0,0,0,1
422226,1983,71,1,0.492957741,0,0,0,1
522228,1983,132,0.098484851,0.49242425,0,0,1.230000019,1
441427,1983,46,1,0.630434811,0.140000001,0.629999995,2.400000095,1
432321,1983,136,0.992647052,0.522058845,0,0,0,1
510311,1983,54,1,0.518518507,0,0.01,0.360000014,1
440222,1983,20,1,0.600000024,0.01,0.460000008,2.50999999,1
612601,1983,53,1,0.603773594,0,1.899999976,4.539999962,1
513027,1983,88,1,0.556818187,0,0,0,1
340103,1983,27,1,0.518518507,0,0,0,1
412727,1983,197,1,0.558375657,0,0.01,0.430000007,1
411024,1983,112,1,0.616071403,0,0.01,0.329999983,1
522130,1983,88,0.988636374,0.454545468,0,0,0,1
352225,1983,157,0.910828054,0.496815294,0,0,0.420000017,1
610111,1983,67,1,0.641791046,0,0.379999995,1.200000048,1
350602,1983,39,1,0.666666687,0,0,1.159999967,1
430723,1983,40,0.975000024,0.550000012,0,0.07,0.579999983,1
320380,1983,NA,1,0.473684222,0,0,0,1
350621,1983,149,1,0.550335586,0,0,0,1
430103,1983,1,1,1,0,0,1.289999962,1
410105,1983,26,1,0.5,0,0.180000007,1.340000033,1
412729,1983,118,1,0.542372882,0,0,0,1
412932,1983,35,1,0.428571433,0,0,0,1
360421,1983,79,1,0.658227861,0,0.01,0.74000001,1
530127,1983,48,0.145833328,0.395833343,0,0.090000004,1.889999986,1
422325,1983,74,1,0.459459454,0.01,0.01,1.169999957,1
330727,1983,21,1,0.428571433,0.230000004,0.01,0.639999986,1
320625,1983,NA,1,0.495327115,0,0,0,1
440525,1983,240,1,0.558333337,0,0,0,1
452526,1983,121,0.975206614,0.487603307,0,0,0,1
330226,1983,77,1,0.545454562,0.280000001,0.419999987,1.940000057,1
362301,1983,24,1,0.375,0,0.01,0.74999994,1
412825,1983,288,1,0.527777791,0,0.02,0.339999974,1
320721,1983,91,1,0.516483545,0,0.100000001,0.629999995,1
320825,1983,205,1,0.521951199,0,0,0,1
522328,1983,41,0.219512194,0.51219511,0,0,0.589999974,1
420704,1983,35,1,0.514285743,0,0,0.789999962,1
452726,1983,27,0.407407403,0.740740716,0,0.25999999,1.089999914,1
320124,1983,NA,1,0.529411793,0.01,0.01,0.909999967,1
610211,1983,43,1,0.651162803,0,0,0,1
372827,1983,226,1,0.548672557,0,0,0,1
512201,1983,9,1,0.444444448,0,0,0,1
513426,1983,36,1,0.5,0,0.090000004,2.400000095,1
370782,1983,84,1,0.464285702,0,0.340000004,1.889999866,1
410422,1983,104,1,0.480769217,0,0.050000001,0.560000002,1
612501,1983,166,1,0.5,0,0.01,0.230000004,1
532729,1983,134,0.074626863,0.477611929,0.50999999,0.039999999,3.019999981,1
513231,1983,20,0,0.349999994,0,0,0,1
321027,1983,62,1,0.516129017,0,0.01,0.700000048,1
532730,1983,46,0,0.521739125,0.109999999,0.029999999,0.870000005,1
432831,1983,64,1,0.453125,0,0,0,1
450305,1983,1,1,0,0,0,0,1
320123,1983,NA,0.986666679,0.519999981,0,0.01,0.700000048,1
411122,1983,85,1,0.447058827,0,0.01,0.74000001,1
410611,1983,10,1,0.600000024,0,0.029999999,0.319999993,1
362430,1983,92,1,0.445652187,0.01,0.02,0.659999967,1
510213,1983,1,1,0,0,0,0,1
420702,1983,57,1,0.3859649,0,0.01,0.49000001,1
352102,1983,6,0.833333313,0,0,0,0,1
332624,1983,136,1,0.573529422,0,0,0,1
340602,1983,60,0.983333349,0.483333319,0,0.289999992,0.889999986,1
610322,1983,110,1,0.472727269,0,0.270000011,1.210000038,1
422802,1983,137,0.37956205,0.445255488,0.07,0.01,1.309999943,1
410211,1983,33,1,0.393939406,0,0.039999999,1.470000029,1
452728,1983,31,0.096774191,0.387096763,0,0.01,0.460000038,1
350322,1983,92,0.576086938,0.543478251,0,0,0.269999981,1
532327,1983,10,0.300000012,0.699999988,0.02,0.349999994,2.079999924,1
342225,1983,98,1,0.479591846,0,0.01,0.310000002,1
612125,1983,19,1,0.526315808,0,0,0,1
412322,1983,138,1,0.543478251,0,0.109999999,0.589999974,1
440724,1983,167,1,0.514970064,0,0,0,1
612425,1983,83,1,0.433734953,0.200000003,0.01,1.230000019,1
512902,1983,13,1,0.461538464,0,0,0,1
513127,1983,38,1,0.552631557,0,0.140000001,0.879999995,1
432902,1983,80,1,0.550000012,0,0,0,1
320503,1983,2,1,0,0,0,0.150000006,1
320322,1983,120,1,0.533333361,0,0.090000004,0.560000002,1
342122,1983,239,1,0.531380773,0,0,0,1
350424,1983,34,1,0.588235319,0,0,3.309999943,1
440721,1983,140,1,0.449999988,0,0,0,1
330726,1983,32,1,0.53125,0.170000002,0.129999995,0.919999957,1
612325,1983,40,1,0.5,0,0.01,0.25999999,1
320124,1983,51,1,0.529411793,0.01,0.01,0.909999967,1
370681,1983,89,1,0.550561786,0,1.440000057,3.03000021,1
532329,1983,31,0,0.45161289,0,0.239999995,1.5,1
452227,1983,60,0.983333349,0.600000024,0,0.230000004,1.129999995,1
330501,1983,92,1,0.576086938,0.02,0.01,2.819999933,1
450302,1983,2,1,0.5,0,0,0,1
440125,1983,93,1,0.526881695,0,0,0,1
522230,1983,5,0,0.400000006,0,0,0.430000007,1
430522,1983,128,1,0.4453125,0,0.039999999,0.379999995,1
420401,1983,11,1,0.636363626,0,0,0,1
612132,1983,101,1,0.465346545,0,2.49000001,5.449999809,1
610404,1983,8,1,0.5,0,0.560000002,1.170000076,1
440512,1983,59,1,0.508474588,0,0,0,1
510132,1983,20,1,0.400000006,0,0.07,0.710000038,1
612128,1983,95,1,0.526315808,0,2.440000057,5.180000305,1
430802,1983,26,0.269230783,0.615384638,0,0.109999999,0.75,1
320123,1983,75,0.986666679,0.519999981,0,0.01,0.700000048,1
430221,1983,75,1,0.50666666,0.01,0.059999999,1,1
612624,1983,59,1,0.474576265,0,2.869999886,6.599999428,1
612301,1983,33,1,0.545454562,0,0.01,0.550000012,1
422823,1983,107,0.68224299,0.523364484,0.039999999,0.050000001,1.099999905,1
532528,1983,53,0,0.452830195,0.050000001,0.119999997,0.590000033,1
330781,1983,110,0.9909091,0.518181801,0.02,0.330000013,1.110000014,1
510212,1983,61,1,0.508196712,0,0,0,1
513433,1983,73,0.94520545,0.520547926,0,0.050000001,0.879999995,1
452629,1983,45,0.822222233,0.48888889,0,0.059999999,0.519999981,1
430304,1983,1,1,0,0,0.029999999,0.909999967,1
362123,1983,145,0.979310334,0.510344803,0,0.109999999,1.069999933,1
432901,1983,126,1,0.515873015,0,0,0,1
610430,1983,16,1,0.375,0,2.319999933,4.889999866,1
410923,1983,94,1,0.542553186,0,0.600000024,1.460000038,1
452701,1983,62,0.016129032,0.532258093,0,0.140000001,1.50999999,1
440122,1983,112,1,0.553571403,0,0,0,1
370503,1983,13,1,0.384615391,0,0.419999987,1.75999999,1
350402,1983,9,1,0.777777791,0,0,1.710000038,1
320827,1983,192,1,0.46875,0,0,0,1
320624,1983,153,1,0.549019635,0,0,0,1
612523,1983,71,1,0.366197169,0,0.059999999,0.25999999,1
410412,1983,48,1,0.583333313,0,0,0,1
372930,1983,88,1,0.420454532,0,0.550000012,1.909999967,1
370225,1983,138,1,0.48550725,0,0,0,1
440603,1983,2,1,0.5,0,0,0.539999962,1
452627,1983,45,0,0.48888889,0,0.029999999,0.469999999,1
370321,1983,62,1,0.532258093,0,0,0.060000002,1
612423,1983,33,1,0.666666687,0.02,0.02,0.839999974,1
320525,1983,47,1,0.510638297,0,0,0,1
510224,1983,47,1,0.553191483,0,0,0,1
510780,1983,90,1,0.699999988,0,0,0,1
610328,1983,18,1,0.5,0,0.930000007,4.269999981,1
440105,1983,1,1,1,0,0.779999971,2.979999781,1
411023,1983,129,1,0.503875971,0,0.01,0.610000014,1
332524,1983,32,0.9375,0.59375,0,0,0,1
320922,1983,229,1,0.541484714,0,0.029999999,0.519999981,1
532728,1983,89,0,0.528089881,0.119999997,0.029999999,3.50999999,1
522622,1983,50,0.340000004,0.600000024,0,0,0.710000038,1
320921,1983,130,1,0.569230795,0,0.059999999,0.810000002,1
533525,1983,61,0.426229507,0.573770463,0.779999971,0.07,4.909999847,1
511002,1983,32,1,0.375,0,0.029999999,0.310000002,1
432502,1983,28,1,0.464285702,0,0.01,0.300000012,1
513521,1983,79,0.12658228,0.632911384,0,0,0,1
362121,1983,150,0.986666679,0.486666679,0,0.5,2.070000172,1
320302,1983,2,1,1,0,0.029999999,0.529999971,1
440111,1983,173,1,0.537572265,0,0.409999996,3.049999952,1
452223,1983,52,0.961538434,0.538461566,0,0.25,2.220000029,1
340122,1983,135,0.985185206,0.58518517,0,0,0.289999992,1
412928,1983,82,1,0.48780489,0,0,0,1
452426,1983,92,0.239130437,0.576086938,0.01,0.079999998,0.960000038,1
422624,1983,58,1,0.672413766,0,0,0,1
370104,1983,32,1,0.4375,0,0.02,0.959999979,1
330327,1983,353,0.991501391,0.521246433,0.02,0.029999999,0.349999994,1
532529,1983,22,0,0.318181813,0.059999999,0.01,0.519999981,1
522132,1983,111,1,0.567567587,0,0,1.049999952,1
340828,1983,110,1,0.545454562,0.389999986,0.01,1.789999962,1
441203,1983,15,1,0.466666669,0,0.189999998,2.630000114,1
430424,1983,66,1,0.5,0,0.01,0.420000017,1
513222,1983,9,0.222222224,0.222222224,0,0.680000007,2.180000067,1
360429,1983,15,1,0.400000006,0,0.029999999,0.840000033,1
371082,1983,50,1,0.680000007,0,0.360000014,1.090000033,1
410327,1983,54,1,0.57407409,0,0.189999998,0.969999969,1
410124,1983,108,1,0.490740746,0,0,0,1
522723,1983,27,0.407407403,0.481481493,0,0,1.940000057,1
522225,1983,88,0.556818187,0.511363626,0,0,1.519999981,1
370523,1983,91,1,0.483516484,0,0.150000006,0.720000029,1
370105,1983,5,1,0.200000003,0,0.01,0.109999999,1
372501,1983,130,1,0.5,0,0.159999996,0.710000038,1
372923,1983,92,1,0.565217376,0,0.150000006,1.129999995,1
352231,1983,55,1,0.5090909,0,0,0.639999986,1
511127,1983,16,1,0.4375,0.029999999,0.02,0.419999987,1
422801,1983,71,0.704225361,0.422535211,0.090000004,0.039999999,1.440000057,1
350580,1983,105,1,0.571428597,0,0,0,1
320611,1983,13,1,0.461538464,0,0,0.569999993,1
320211,1983,10,1,0.600000024,0,0.079999998,0.459999979,1
330802,1983,14,1,0.5,0,1.350000024,3.200000048,1
430781,1983,14,1,0.642857134,0,0.129999995,0.919999957,1
320211,1983,NA,1,0.600000024,0,0.079999998,0.459999979,1
320125,1983,NA,1,0.571428597,0,0,0.450000018,1
513523,1983,69,0.536231875,0.536231875,0,0,0,1
350403,1983,60,1,0.483333319,0,0,0.829999983,1
612630,1983,26,1,0.538461566,0,1.860000014,5.829999924,1
410724,1983,46,1,0.478260875,0,0.01,0.219999999,1
320831,1983,32,1,0.625,0,0.01,1.569999933,1
441321,1983,135,1,0.540740728,0,0,0,1
